xAccl,yAccl,zAccl,time
12,53,1010,35325
16,56,1023,35350
16,53,1021,35375
16,54,1019,35400
13,50,1014,35425
10,47,1016,35450
12,47,1016,35475
16,53,1024,35500
9,59,1011,35525
15,46,1017,35550
15,47,1009,35575
16,53,1016,35600
14,51,1011,35625
20,47,1011,35650
13,50,1013,35675
11,48,1013,35700
8,52,1011,35725
18,49,1016,35750
17,49,1010,35775
24,52,1015,35800
10,54,1018,35825
9,45,1027,35850
24,44,1020,35875
24,52,1025,35900
14,50,1009,35925
11,53,1019,35950
12,58,1006,35975
16,48,1011,36000
21,53,1023,36025
9,55,1010,36050
17,52,1015,36075
19,46,1017,36100
17,54,1018,36125
13,52,1016,36150
12,49,1006,36175
4,49,1011,36200
11,50,1011,36225
19,48,1013,36250
18,51,1012,36275
7,56,1018,36300
12,53,1017,36325
12,46,1017,36350
18,51,1020,36375
13,57,1016,36400
14,58,1016,36425
16,47,1013,36450
14,46,1019,36475
16,52,1019,36500
13,56,1017,36525
18,50,1020,36550
16,51,1013,36575
17,53,1010,36600
13,47,1014,36625
14,52,1015,36650
14,49,1020,36675
14,52,1007,36700
13,48,1013,36725
14,56,1023,36750
14,55,1010,36775
13,47,1013,36800
14,52,1015,36825
14,50,1014,36850
12,52,1013,36875
17,50,1012,36900
11,51,1015,36925
13,49,1012,36950
14,56,1014,36975
11,52,1012,37000
12,48,1028,37025
16,54,1014,37050
13,49,1012,37075
17,51,1010,37100
16,50,1012,37125
13,52,1011,37150
13,49,1016,37175
15,53,1013,37200
13,48,1014,37225
15,53,1020,37250
16,52,1018,37275
11,48,1016,37300
15,55,1013,37325
14,52,1007,37350
12,50,1011,37375
16,50,1015,37400
19,47,1009,37425
12,55,1019,37450
14,54,1018,37475
14,53,1014,37500
14,49,1016,37525
16,46,1018,37550
13,55,1020,37575
13,54,1026,37600
22,53,1016,37625
14,52,1016,37650
8,51,1013,37675
13,56,1014,37700
17,50,1016,37725
17,50,1012,37750
19,45,1024,37775
11,50,1021,37800
11,53,1016,37825
15,51,1013,37850
9,49,1024,37875
14,51,1014,37900
13,50,1022,37925
14,55,1009,37950
12,50,1014,37975
17,52,1015,38000
13,54,1011,38025
15,53,1014,38050
17,49,1016,38075
15,51,1013,38100
17,47,1015,38125
11,54,1016,38150
14,50,1018,38175
15,53,1008,38200
14,53,1021,38225
12,52,1016,38250
16,55,1012,38275
17,52,1010,38300
13,49,1013,38325
16,51,1012,38350
21,50,1011,38375
16,49,1022,38400
15,50,1011,38425
16,53,1016,38450
13,52,1009,38475
14,56,1013,38500
14,55,1013,38525
15,52,1017,38550
14,51,1019,38575
17,54,1013,38600
17,49,1020,38625
14,50,1010,38650
13,47,1007,38675
17,51,1012,38700
13,51,1017,38725
15,56,1016,38750
14,51,1016,38775
17,50,1018,38800
14,57,1014,38825
13,52,1014,38850
16,50,1012,38875
16,48,1012,38900
15,48,1014,38925
15,54,1013,38950
16,54,1015,38975
13,50,1014,39000
13,52,1014,39025
12,53,1014,39050
17,50,1017,39075
12,47,1010,39100
13,52,1020,39125
16,49,1014,39150
15,53,1012,39175
14,51,1014,39200
16,53,1013,39225
14,47,1013,39250
15,53,1014,39275
14,51,1023,39300
14,55,1017,39325
14,49,1019,39350
12,49,1016,39375
11,51,1016,39400
14,54,1016,39425
15,54,1012,39450
15,50,1015,39475
12,48,1014,39500
11,53,1021,39525
11,55,1014,39550
17,51,1012,39575
14,46,1021,39600
11,52,1010,39625
16,55,1012,39650
17,53,1014,39675
15,49,1015,39700
11,51,1015,39725
13,51,1012,39750
13,52,1015,39775
16,46,1019,39800
13,48,1014,39825
14,52,1008,39850
15,55,1011,39875
11,58,1015,39900
16,53,1015,39925
12,50,1014,39950
13,50,1013,39975
14,55,1015,40000
14,56,1011,40025
13,47,1009,40050
13,52,1017,40075
13,52,1013,40100
16,56,1016,40125
15,52,1011,40150
11,49,1014,40175
13,52,1014,40200
13,51,1017,40225
17,55,1012,40250
18,56,1015,40275
13,54,1015,40300
13,47,1020,40325
9,50,1019,40350
13,56,1012,40375
11,52,1008,40400
15,50,1013,40425
20,50,1008,40450
16,51,1010,40475
13,54,1024,40500
17,49,1018,40525
12,52,1006,40550
13,51,1014,40575
17,53,1022,40600
13,53,1013,40625
13,43,1015,40650
18,46,1016,40675
14,53,1010,40700
7,54,1009,40725
9,51,1010,40750
15,47,1020,40775
18,47,1011,40800
19,50,1018,40825
9,48,1011,40850
9,49,1010,40875
21,56,1018,40900
19,48,1011,40925
12,48,1013,40950
13,52,1021,40975
14,55,1015,41000
19,52,1019,41025
15,53,1016,41050
11,52,1024,41075
14,55,1016,41100
19,51,1014,41125
15,54,1017,41150
14,52,1017,41175
15,52,1012,41200
13,52,1008,41225
19,52,1019,41250
17,55,1016,41275
13,54,1017,41300
12,49,1011,41325
21,50,1014,41350
12,54,1008,41375
12,46,1019,41400
16,51,1009,41425
15,48,1013,41450
11,50,1013,41475
17,52,1023,41500
10,49,1011,41525
15,53,1014,41550
18,50,1011,41575
18,51,1016,41600
17,56,1013,41625
11,53,1005,41650
15,51,1019,41675
12,53,1009,41700
12,51,1016,41725
10,54,1009,41750
17,53,1020,41775
20,53,1016,41800
15,48,1018,41825
11,49,1021,41850
11,57,1012,41875
14,52,1013,41900
18,51,1017,41925
14,49,1011,41950
12,52,1014,41975
17,53,1016,42000
15,49,1021,42025
12,48,1018,42050
11,47,1014,42075
15,52,1016,42100
10,55,1013,42125
18,50,1016,42150
15,53,1015,42175
13,51,1009,42200
18,56,1026,42225
17,48,1016,42250
14,45,1006,42275
13,48,1012,42300
15,52,1005,42325
13,47,1016,42350
13,50,1010,42375
8,49,1012,42400
13,49,1022,42425
16,52,1012,42450
13,50,1013,42475
11,54,1019,42500
13,55,1016,42525
12,50,1011,42550
16,49,1015,42575
12,57,1012,42600
13,50,1017,42625
16,50,1010,42650
17,54,1015,42675
18,49,1021,42700
16,49,1013,42725
15,53,1012,42750
16,48,1015,42775
13,53,1013,42800
10,45,1015,42825
14,50,1016,42850
17,53,1024,42875
14,57,1015,42900
13,46,1015,42925
13,54,1016,42950
14,51,1016,42975
19,52,1015,43000
13,48,1011,43025
16,49,1014,43050
12,51,1010,43075
18,51,1020,43100
13,54,1015,43125
7,50,1014,43150
13,53,1025,43175
16,55,1012,43200
15,54,1012,43225
16,52,1014,43250
12,49,1008,43275
15,50,1015,43300
17,52,1015,43325
12,55,1021,43350
18,49,1019,43375
15,48,1016,43400
12,54,1015,43425
14,50,1010,43450
17,53,1018,43475
13,48,1024,43500
17,51,1009,43525
16,49,1014,43550
16,55,1009,43575
14,44,1013,43600
12,50,1008,43625
14,50,1012,43650
15,50,1016,43675
16,54,1008,43700
14,53,1013,43725
14,53,1011,43750
13,51,1019,43775
20,48,1015,43800
16,50,1015,43825
11,51,1009,43850
13,54,1013,43875
12,51,1018,43900
13,48,1013,43925
14,51,1016,43950
18,55,1011,43975
15,52,1010,44000
14,55,1008,44025
16,49,1009,44050
16,51,1013,44075
14,48,1010,44100
11,48,1016,44125
12,48,1023,44150
19,51,1021,44175
15,53,1014,44200
12,55,1007,44225
18,49,1023,44250
15,55,1022,44275
17,50,1012,44300
13,51,1011,44325
17,49,1016,44350
14,53,1014,44375
15,55,1009,44400
15,54,1007,44425
13,50,1015,44450
16,51,1018,44475
15,49,1013,44500
11,53,1012,44525
18,55,1023,44550
19,51,1017,44575
13,50,1013,44600
10,48,1014,44625
13,52,1014,44650
13,54,1016,44675
17,54,1013,44700
17,53,1012,44725
16,52,1020,44750
13,55,1009,44775
12,56,1005,44800
18,50,1017,44825
15,49,1013,44850
13,54,1012,44875
13,53,1007,44900
15,52,1014,44925
18,53,1010,44950
15,49,1012,44975
15,54,1018,45000
16,50,1012,45025
10,49,1014,45050
15,53,1018,45075
16,50,1011,45100
16,56,1012,45125
12,51,1017,45150
13,51,1012,45175
18,46,1015,45200
19,50,1016,45225
17,51,1018,45250
18,48,1005,45275
15,50,1013,45300
14,47,1015,45325
14,49,1009,45350
13,54,1015,45375
10,49,1015,45400
14,49,1023,45425
12,53,1015,45450
16,49,1013,45475
18,53,1012,45500
13,52,1009,45525
18,56,1014,45550
15,52,1022,45575
15,49,1018,45600
14,48,1009,45625
14,50,1015,45650
15,50,1010,45675
13,51,1010,45700
17,49,1014,45725
14,49,1025,45750
18,47,1016,45775
12,53,1012,45800
13,49,1022,45825
14,50,1016,45850
13,53,1023,45875
14,48,1017,45900
11,51,1014,45925
16,51,1017,45950
13,53,1017,45975
13,53,1010,46000
13,47,1011,46025
12,49,1019,46050
19,49,1014,46075
11,52,1010,46100
14,50,1012,46125
18,53,1020,46150
13,47,1014,46175
12,52,1017,46200
17,54,1012,46225
19,52,1028,46250
17,52,1011,46275
13,51,1013,46300
13,54,1015,46325
15,52,1016,46350
15,49,1017,46375
13,50,1010,46400
12,50,1013,46425
16,52,1013,46450
15,49,1016,46475
14,52,1019,46500
13,51,1024,46525
12,54,1009,46550
20,51,1020,46575
13,50,1020,46600
14,51,1025,46625
16,51,1014,46650
15,55,1018,46675
15,54,1013,46700
16,47,1022,46725
13,53,1011,46750
16,48,1016,46775
12,51,1015,46800
16,54,1012,46825
14,52,1017,46850
14,51,1007,46875
14,51,1005,46900
15,54,1017,46925
14,50,1022,46950
11,50,1020,46975
13,50,1017,47000
12,50,1012,47025
14,52,1019,47050
11,52,1012,47075
18,52,1015,47100
14,54,1013,47125
15,52,1011,47150
10,50,1013,47175
13,52,1014,47200
19,51,1011,47225
15,52,1012,47250
15,54,1017,47275
13,51,1012,47300
18,53,1015,47325
16,49,1008,47350
11,49,1012,47375
14,51,1011,47400
13,52,1009,47425
13,53,1013,47450
14,54,1006,47475
11,52,1014,47500
11,51,1011,47525
18,51,1019,47550
12,52,1018,47575
13,47,1014,47600
13,51,1024,47625
16,49,1019,47650
18,48,1010,47675
15,57,1013,47700
15,49,1013,47725
16,47,1007,47750
18,53,1011,47775
15,51,1015,47800
12,50,1017,47825
17,50,1008,47850
13,53,1012,47875
15,51,1018,47900
15,53,1009,47925
16,55,1013,47950
13,49,1020,47975
13,51,1008,48000
12,52,1010,48025
15,52,1011,48050
10,50,1016,48075
13,53,1013,48100
14,48,1015,48125
16,52,1027,48150
15,53,1014,48175
13,60,1013,48200
13,51,1014,48225
10,50,1007,48250
19,51,1015,48275
18,54,1011,48300
14,51,1012,48325
12,51,1016,48350
14,49,1007,48375
12,56,1012,48400
15,55,1009,48425
16,48,1012,48450
11,50,1014,48475
16,46,1008,48500
18,52,1015,48525
17,52,1014,48550
14,50,1011,48575
17,51,1012,48600
11,46,1014,48625
14,52,1011,48650
14,54,1014,48675
13,52,1011,48700
16,51,1011,48725
17,47,1015,48750
22,50,1015,48775
17,45,1012,48800
16,50,1018,48825
12,49,1012,48850
14,52,1011,48875
14,49,1019,48900
13,54,1017,48925
13,53,1011,48950
13,50,1016,48975
13,53,1012,49000
12,49,1017,49025
18,51,1010,49050
14,51,1014,49075
16,52,1014,49100
18,54,1020,49125
19,55,1018,49150
10,50,1012,49175
13,49,1017,49200
17,51,1018,49225
19,46,1011,49250
11,52,1010,49275
16,54,1024,49300
11,52,1012,49325
14,50,1009,49350
15,49,1019,49375
14,51,1021,49400
12,50,1014,49425
17,50,1015,49450
14,49,1012,49475
13,49,1010,49500
12,49,1016,49525
16,52,1014,49550
12,52,1008,49575
14,50,1009,49600
16,51,1010,49625
15,51,1011,49650
16,47,1010,49675
17,48,1013,49700
13,47,1010,49725
16,54,1015,49750
13,53,1021,49775
16,53,1024,49800
15,52,1011,49825
17,51,1010,49850
12,51,1010,49875
14,53,1016,49900
12,52,1011,49925
14,46,1008,49950
13,51,1016,49975
14,52,1012,50000
13,52,1015,50025
12,49,1019,50050
16,55,1020,50075
12,58,1024,50100
12,51,1014,50125
13,53,1010,50150
14,48,1025,50175
10,50,1018,50200
15,52,1015,50225
12,54,1013,50250
17,52,1017,50275
17,47,1014,50300
13,46,1013,50325
16,50,1014,50350
10,54,1016,50375
12,52,1024,50400
14,46,1017,50425
13,52,1019,50450
11,53,1020,50475
13,53,1015,50500
14,52,1018,50525
16,51,1012,50550
12,53,1014,50575
19,54,1024,50600
13,51,1011,50625
20,50,1014,50650
20,53,1019,50675
12,50,1025,50700
10,52,1019,50725
17,52,1020,50750
12,53,1007,50775
20,49,1014,50800
24,53,1013,50825
11,48,1013,50850
11,46,1014,50875
12,51,1013,50900
9,56,1008,50925
29,58,1014,50950
19,47,1016,50975
-6,55,998,51000
8,58,1024,51025
22,57,1002,51050
18,49,1014,51075
6,41,1031,51100
-3,51,1014,51125
12,61,1011,51150
28,59,1011,51175
27,51,1017,51200
1,45,1013,51225
1,56,1013,51250
24,60,1023,51275
27,57,1009,51300
17,44,1021,51325
4,46,1018,51350
5,55,1020,51375
27,57,1020,51400
27,44,1009,51425
-2,48,1012,51450
-5,53,1016,51475
16,57,1026,51500
28,57,1021,51525
21,45,1010,51550
5,42,1019,51575
-1,53,1017,51600
22,61,1007,51625
29,56,1009,51650
3,44,1013,51675
2,45,1014,51700
14,54,1019,51725
23,58,1019,51750
24,53,1021,51775
7,44,1016,51800
2,47,1008,51825
20,56,1019,51850
25,54,1015,51875
10,47,1015,51900
10,46,1017,51925
13,52,1013,51950
17,60,1011,51975
24,49,1015,52000
10,48,1017,52025
7,48,1018,52050
24,57,1015,52075
17,55,1007,52100
11,49,1016,52125
13,44,1016,52150
14,54,1010,52175
17,54,1009,52200
21,52,1019,52225
10,49,1019,52250
13,49,1012,52275
15,54,1009,52300
13,51,1018,52325
12,49,1009,52350
14,48,1009,52375
15,51,1009,52400
19,51,1014,52425
19,50,1014,52450
14,44,1016,52475
12,54,1007,52500
11,52,1017,52525
13,58,1016,52550
24,52,1006,52575
15,44,1011,52600
14,52,1017,52625
12,58,1023,52650
16,52,1015,52675
19,32,1010,52700
17,42,1008,52725
9,64,1012,52750
13,58,1016,52775
18,52,1015,52800
13,39,1011,52825
16,49,1013,52850
22,59,1023,52875
9,59,1006,52900
20,51,1015,52925
16,43,1019,52950
13,48,1009,52975
14,59,1015,53000
12,57,1013,53025
10,50,1019,53050
18,41,1014,53075
24,52,1011,53100
11,63,1019,53125
12,53,1010,53150
15,44,1011,53175
11,45,1013,53200
20,54,1008,53225
13,51,1021,53250
4,51,1016,53275
21,56,1028,53300
16,44,1006,53325
17,53,1015,53350
12,57,1027,53375
12,44,1004,53400
11,48,1015,53425
15,45,1011,53450
20,48,1023,53475
8,54,1016,53500
9,53,1008,53525
19,51,1020,53550
14,54,1016,53575
20,49,1010,53600
12,46,1008,53625
4,50,1012,53650
20,53,1020,53675
16,52,1016,53700
14,47,1009,53725
12,44,1015,53750
16,49,1014,53775
14,51,1022,53800
18,53,1010,53825
17,51,1020,53850
13,44,1011,53875
11,44,1018,53900
7,55,1012,53925
14,48,1020,53950
19,52,1013,53975
13,47,1016,54000
11,51,1016,54025
17,57,1021,54050
17,54,1016,54075
14,49,1018,54100
18,48,1011,54125
16,49,1012,54150
17,51,1011,54175
20,52,1016,54200
14,46,1015,54225
15,49,1018,54250
15,49,1016,54275
12,50,1013,54300
14,51,1007,54325
22,46,1013,54350
14,54,1017,54375
11,54,1015,54400
17,53,1015,54425
13,49,1015,54450
14,52,1012,54475
17,50,1013,54500
15,48,1017,54525
12,46,1011,54550
13,56,1017,54575
18,49,1011,54600
21,50,1014,54625
7,46,1016,54650
14,54,1011,54675
17,54,1012,54700
15,55,1015,54725
15,48,1013,54750
15,51,1017,54775
9,54,1023,54800
13,47,1017,54825
14,48,1015,54850
17,53,1023,54875
17,50,1017,54900
17,57,1009,54925
14,52,1012,54950
12,51,1013,54975
13,51,1012,55000
15,54,1015,55025
17,51,1023,55050
17,49,1017,55075
18,51,1014,55100
11,53,1013,55125
21,51,1011,55150
25,50,1013,55175
12,46,1019,55200
25,46,1021,55225
18,52,1010,55250
12,51,1008,55275
14,53,1026,55300
13,52,1018,55325
11,50,1013,55350
16,53,1003,55375
34,52,1005,55400
26,61,1021,55425
-5,62,1015,55450
6,49,1011,55475
30,53,1006,55500
11,52,1018,55525
13,59,1021,55550
4,51,1016,55575
13,49,1009,55600
25,48,1014,55625
23,54,1014,55650
0,58,1005,55675
10,46,1009,55700
-108,74,1013,55725
-200,69,1009,55750
-149,55,985,55775
-156,67,992,55800
-270,97,994,55825
-309,66,985,55850
-279,59,980,55875
-311,89,975,55900
-303,101,973,55925
-314,98,971,55950
-312,78,968,55975
-363,77,976,56000
-303,89,989,56025
-297,83,973,56050
-1948,321,31,56075
110,353,847,56100
-174,98,1091,56125
-274,90,924,56150
-427,149,979,56175
-448,112,913,56200
-466,73,841,56225
-490,115,873,56250
-552,140,846,56275
-651,141,808,56300
-675,115,774,56325
-676,95,635,56350
-849,136,662,56375
-884,140,614,56400
-901,131,546,56425
-852,110,477,56450
-925,130,447,56475
-924,126,392,56500
-956,117,331,56525
-994,137,313,56550
-1007,127,274,56575
-1004,131,221,56600
-1017,129,170,56625
-1031,135,137,56650
-1031,138,101,56675
-1063,145,70,56700
-1038,143,28,56725
-1046,140,21,56750
-1047,142,6,56775
-1028,139,-6,56800
-1150,90,-74,56825
-1030,145,-27,56850
-1029,142,-41,56875
-1031,147,-41,56900
-1043,144,-55,56925
-1036,140,-70,56950
-1037,141,-78,56975
-1036,144,-91,57000
-1035,147,-98,57025
-1039,142,-95,57050
-1034,148,-95,57075
-1033,143,-98,57100
-1039,147,-89,57125
-1053,142,-70,57150
-1090,153,-72,57175
-1068,134,-47,57200
-1068,154,2,57225
-1076,184,57,57250
-1068,147,128,57275
-1103,94,124,57300
-1018,163,266,57325
-979,137,374,57350
-893,57,458,57375
-802,120,599,57400
-725,127,673,57425
-718,111,754,57450
-176,105,879,57475
-315,89,922,57500
20,115,941,57525
196,61,911,57550
357,44,858,57575
205,9,722,57600
637,32,726,57625
886,25,662,57650
1211,-155,315,57675
849,142,406,57700
988,-50,299,57725
1002,2,180,57750
1063,-24,91,57775
1061,9,64,57800
1094,6,10,57825
1073,25,-22,57850
1058,32,-8,57875
1071,34,-18,57900
1047,34,54,57925
1076,21,14,57950
1114,-49,-11,57975
1066,29,149,58000
1032,1,205,58025
1024,98,351,58050
731,-43,400,58075
2047,-224,740,58100
820,-142,507,58125
230,-739,443,58150
298,498,1108,58175
834,-1159,126,58200
-946,141,817,58225
-203,-103,957,58250
149,108,877,58275
-501,160,988,58300
-401,148,875,58325
-127,54,1002,58350
-639,130,751,58375
-748,122,643,58400
-845,161,665,58425
-911,84,454,58450
-996,188,481,58475
-976,161,452,58500
-972,140,333,58525
-1034,154,296,58550
-1032,148,291,58575
-1044,154,298,58600
-1061,135,287,58625
-1037,167,308,58650
-1029,190,350,58675
-982,148,387,58700
-909,178,491,58725
-1084,46,489,58750
-856,148,567,58775
-796,121,612,58800
-754,99,724,58825
-510,122,810,58850
-339,123,823,58875
539,136,980,58900
-491,83,911,58925
22,56,965,58950
134,56,952,58975
235,48,874,59000
334,80,859,59025
636,54,802,59050
855,0,723,59075
1081,-109,619,59100
926,-109,487,59125
832,2,391,59150
836,223,515,59175
843,-42,309,59200
965,10,284,59225
973,-8,289,59250
1020,16,271,59275
1029,18,294,59300
996,-2,287,59325
1007,12,314,59350
1057,6,351,59375
1088,-128,458,59400
921,-52,376,59425
1317,-30,459,59450
787,25,502,59475
808,42,724,59500
759,-132,644,59525
1156,-386,767,59550
603,-93,750,59575
-2048,1514,1922,59600
745,-121,1055,59625
-660,230,1014,59650
-352,234,1016,59675
181,-25,928,59700
-11,103,991,59725
-475,37,791,59750
-555,143,847,59775
-621,99,768,59800
-732,154,724,59825
-767,149,673,59850
-799,166,638,59875
-848,155,578,59900
-893,150,566,59925
-905,158,551,59950
-905,154,541,59975
-898,155,549,60000
-814,173,568,60025
-854,152,569,60050
-908,160,615,60075
-683,223,650,60100
-802,130,673,60125
-745,154,742,60150
-640,125,791,60175
-547,117,831,60200
-412,105,885,60225
-445,104,904,60250
-75,-98,841,60275
232,68,952,60300
19,48,959,60325
173,47,945,60350
266,19,913,60375
408,54,913,60400
716,-16,843,60425
523,88,830,60450
643,-27,684,60475
525,34,739,60500
600,19,616,60525
805,9,513,60550
876,65,573,60575
894,26,534,60600
909,-159,406,60625
852,27,495,60650
881,7,513,60675
841,145,616,60700
863,11,568,60725
793,-250,457,60750
892,-330,545,60775
700,29,638,60800
616,107,802,60825
526,117,850,60850
596,-16,823,60875
485,40,896,60900
262,17,928,60925
136,30,944,60950
18,41,968,60975
-177,98,953,61000
-129,55,953,61025
-181,75,905,61050
-339,79,885,61075
-517,114,856,61100
-715,214,862,61125
-674,148,766,61150
-744,123,728,61175
-782,118,697,61200
-822,135,658,61225
-833,153,654,61250
-846,137,619,61275
-855,135,609,61300
-870,140,630,61325
-844,150,656,61350
-838,147,660,61375
-790,102,668,61400
-753,113,716,61425
-681,122,774,61450
-627,139,798,61475
-570,105,846,61500
-491,68,871,61525
-370,119,938,61550
-243,99,951,61575
-125,63,963,61600
32,74,1000,61625
149,75,1013,61650
190,49,934,61675
340,35,912,61700
556,65,884,61725
429,61,881,61750
537,48,842,61775
685,16,758,61800
679,27,709,61825
780,-7,700,61850
833,21,632,61875
834,27,609,61900
835,17,611,61925
837,-2,606,61950
881,-9,575,61975
817,31,613,62000
764,40,691,62025
879,-52,627,62050
780,-19,671,62075
673,14,735,62100
656,12,786,62125
527,-2,839,62150
475,35,886,62175
358,26,916,62200
316,55,926,62225
154,32,955,62250
50,51,944,62275
-172,37,982,62300
-132,83,992,62325
-147,16,896,62350
-322,64,932,62375
-495,155,887,62400
-590,101,860,62425
-650,114,839,62450
-683,164,751,62475
-750,142,752,62500
-746,122,713,62525
-796,128,697,62550
-793,121,689,62575
-807,133,685,62600
-825,131,686,62625
-795,127,700,62650
-746,100,710,62675
-731,111,739,62700
-684,127,774,62725
-635,147,810,62750
-551,105,833,62775
-502,84,864,62800
-493,76,891,62825
-420,80,950,62850
-225,59,958,62875
-101,73,973,62900
89,64,1003,62925
61,72,971,62950
192,60,958,62975
235,48,948,63000
482,20,893,63025
537,7,880,63050
550,-5,806,63075
684,-4,747,63100
812,-24,702,63125
698,-18,707,63150
800,29,690,63175
786,14,683,63200
800,2,648,63225
791,6,663,63250
803,8,677,63275
796,10,675,63300
754,-13,692,63325
783,-12,711,63350
678,14,768,63375
632,15,792,63400
584,12,828,63425
478,42,869,63450
402,37,908,63475
315,38,925,63500
181,62,976,63525
49,38,990,63550
-95,137,1007,63575
-66,69,978,63600
-195,60,973,63625
-7,22,932,63650
-523,151,960,63675
-428,90,899,63700
-531,113,869,63725
-590,127,835,63750
-615,125,797,63775
-700,139,802,63800
-695,124,759,63825
-749,120,747,63850
-765,137,727,63875
-731,158,726,63900
-758,139,782,63925
-697,117,741,63950
-695,130,766,63975
-684,135,796,64000
-609,143,827,64025
-537,104,874,64050
-450,92,904,64075
-383,118,917,64100
-280,139,969,64125
-10,84,976,64150
-163,93,978,64175
-95,36,992,64200
65,57,983,64225
91,20,947,64250
270,44,948,64275
434,22,928,64300
434,24,918,64325
536,29,864,64350
567,34,844,64375
621,9,804,64400
652,-1,777,64425
701,1,759,64450
702,0,695,64475
752,14,719,64500
741,-4,713,64525
738,-4,710,64550
749,-3,716,64575
723,8,723,64600
694,14,764,64625
667,-4,773,64650
618,17,823,64675
492,65,840,64700
517,32,858,64725
413,13,898,64750
349,38,939,64775
277,23,942,64800
41,61,965,64825
20,109,1021,64850
-80,112,1022,64875
-114,62,972,64900
-358,124,1001,64925
-430,123,964,64950
-291,100,912,64975
-377,74,885,65000
-528,132,915,65025
-592,118,862,65050
-610,135,829,65075
-660,124,804,65100
-680,117,792,65125
-702,113,779,65150
-692,127,778,65175
-706,141,784,65200
-684,130,789,65225
-650,121,806,65250
-621,107,825,65275
-583,112,848,65300
-542,131,884,65325
-490,90,900,65350
-427,84,918,65375
-335,65,942,65400
-346,95,957,65425
-297,118,978,65450
51,28,977,65475
12,55,997,65500
75,52,982,65525
174,48,971,65550
232,88,990,65575
349,41,951,65600
432,10,892,65625
480,46,897,65650
604,33,851,65675
587,10,820,65700
654,10,811,65725
634,-1,766,65750
672,23,760,65775
703,7,757,65800
704,26,770,65825
688,0,755,65850
680,5,764,65875
655,14,789,65900
629,-22,782,65925
579,21,817,65950
516,0,874,65975
495,14,890,66000
475,-7,891,66025
361,26,933,66050
214,39,958,66075
10,126,1018,66100
-54,102,1031,66125
116,38,971,66150
-89,79,995,66175
-115,65,967,66200
-172,55,933,66225
-394,104,971,66250
-386,81,920,66275
-442,94,919,66300
-580,98,862,66325
-563,128,880,66350
-604,115,842,66375
-622,119,838,66400
-646,116,818,66425
-637,120,814,66450
-641,125,825,66475
-620,119,837,66500
-608,122,850,66525
-578,111,846,66550
-537,110,875,66575
-488,92,885,66600
-440,102,912,66625
-359,68,922,66650
-339,71,948,66675
-230,91,984,66700
-377,139,1006,66725
-96,64,1010,66750
12,53,988,66775
105,57,985,66800
169,52,981,66825
300,39,961,66850
452,10,931,66875
409,17,908,66900
470,38,897,66925
529,14,885,66950
539,22,847,66975
600,3,834,67000
598,19,803,67025
645,2,794,67050
646,4,790,67075
644,13,793,67100
637,5,800,67125
629,13,815,67150
580,-6,815,67175
566,-43,779,67200
548,24,852,67225
493,20,901,67250
430,15,894,67275
368,31,940,67300
322,33,947,67325
258,25,960,67350
-55,101,1015,67375
136,31,976,67400
-60,73,999,67425
-98,84,1004,67450
-175,90,982,67475
-276,72,963,67500
-313,142,1000,67525
-275,121,954,67550
-517,82,912,67575
-446,87,900,67600
-502,132,906,67625
-572,103,863,67650
-571,117,857,67675
-595,114,857,67700
-577,115,851,67725
-601,118,866,67750
-578,120,861,67775
-558,122,881,67800
-522,108,890,67825
-484,104,901,67850
-442,90,916,67875
-391,88,932,67900
-320,86,963,67925
-326,52,962,67950
-92,74,985,67975
-154,64,987,68000
-46,60,1008,68025
66,40,999,68050
80,58,997,68075
218,51,984,68100
308,49,978,68125
316,50,947,68150
386,18,929,68175
360,40,918,68200
462,24,893,68225
540,18,873,68250
563,8,867,68275
540,34,868,68300
581,27,839,68325
606,16,831,68350
607,11,828,68375
589,8,833,68400
576,-7,831,68425
537,13,871,68450
563,-23,834,68475
509,7,891,68500
389,26,917,68525
361,40,945,68550
270,38,959,68575
224,40,972,68600
134,60,998,68625
52,63,989,68650
46,59,994,68675
-116,58,1009,68700
-127,83,988,68725
-119,53,974,68750
-95,18,924,68775
-356,89,968,68800
-358,104,959,68825
-439,94,930,68850
-452,90,908,68875
-508,89,901,68900
-500,109,896,68925
-546,105,885,68950
-549,114,883,68975
-541,115,879,69000
-540,99,882,69025
-530,106,901,69050
-506,108,906,69075
-477,89,912,69100
-419,89,923,69125
-393,93,936,69150
-319,100,955,69175
-188,65,959,69200
-207,80,997,69225
-113,42,975,69250
-72,49,996,69275
12,51,997,69300
43,64,997,69325
88,49,991,69350
155,46,983,69375
317,28,961,69400
329,37,959,69425
363,25,914,69450
446,28,912,69475
483,17,904,69500
517,18,891,69525
494,22,876,69550
560,16,856,69575
565,15,866,69600
553,15,847,69625
545,24,872,69650
532,30,878,69675
518,14,873,69700
488,25,902,69725
456,23,902,69750
389,21,935,69775
406,11,925,69800
306,32,954,69825
259,38,963,69850
178,68,982,69875
115,34,977,69900
60,40,982,69925
37,27,974,69950
-46,61,990,69975
-175,71,986,70000
-345,122,970,70025
-157,49,976,70050
-342,110,974,70075
-407,105,956,70100
-375,100,938,70125
-469,92,926,70150
-478,93,910,70175
-491,104,912,70200
-507,110,904,70225
-498,110,904,70250
-545,97,906,70275
-477,101,907,70300
-461,102,921,70325
-440,103,929,70350
-411,96,934,70375
-351,86,960,70400
-304,100,969,70425
-269,73,978,70450
-266,79,982,70475
-413,98,1009,70500
