time,original,ema,median,kalman,butterworth
29852479,116,132.7297141648682,163.0,140.4423338340718,97.35174689801084
29877483,76,110.03782849892092,162.0,123.03283704129119,72.46580649319276
29902483,41,82.42269709935255,162.0,100.87115653713221,45.37459034868385
29927487,36,63.85361825961152,160.0,83.34581062732823,16.84271548691443
29952494,-22,29.51217095576691,116.0,54.88598549170183,-14.412124322995794
29977502,-56,-4.692697426539858,106.0,24.929447701609764,-44.93503226117883
30002506,-80,-34.81561845592392,76.0,-3.4178944032407443,-71.50991520020966
30027510,-100,-60.88937107355435,41.0,-29.510150185848175,-94.63224082237988
30052514,-127,-87.33362264413262,36.0,-55.847638707574774,-114.4736327588551
30077518,-130,-104.40017358647957,-22.0,-75.88035973567378,-131.30669333817872
30102523,-153,-123.84010415188774,-56.0,-96.71470961038794,-146.43732286638286
30127527,-168,-141.50406249113263,-80.0,-115.97287362421554,-159.4647847078095
30152533,-185,-158.9024374946796,-100.0,-134.6209806022826,-168.32746076906238
30177534,-184,-168.94146249680776,-127.0,-147.9610294287063,-171.57920043774953
30202541,-180,-173.36487749808464,-130.0,-156.61655635051403,-169.45128079691997
30227550,-138,-159.21892649885078,-138.0,-151.5871780087642,-166.83995365741603
30252558,-203,-176.73135589931047,-153.0,-165.47667123954753,-165.19199141760106
30277566,-172,-174.83881353958628,-168.0,-167.2389890262647,-157.17922259191533
30302570,-151,-165.30328812375177,-168.0,-162.85192526630385,-141.18243511057025
30327577,-124,-148.78197287425107,-168.0,-152.35583631243904,-121.35166306362086
30352585,-101,-129.66918372455063,-168.0,-138.48173811677037,-99.8391887768756
30377589,-83,-111.00151023473038,-168.0,-123.49300191908918,-77.21545017865012
30402597,-47,-85.40090614083822,-151.0,-102.82794228593778,-53.99959787235316
30427600,-36,-65.64054368450293,-138.0,-84.77395855079209,-31.129272978371844
30452608,-15,-45.38432621070176,-124.0,-65.92409022142111,-7.166160600191347
30477616,25,-17.230595726421054,-101.0,-41.36038243932654,18.218448672674548
30502626,42,6.461642564147368,-83.0,-18.840057299346704,43.12756398544876
30527633,76,34.276985538488425,-47.0,6.781573314334313,66.59739127991244
30552635,96,58.96619132309306,-36.0,30.88448549688161,87.34640893472103
30577643,108,78.57971479385583,-15.0,51.71772077157678,105.02845136429978
30602647,128,98.3478288763135,25.0,72.32585236086247,120.41885663927707
30627655,144,116.6086973257881,42.0,91.68906857618069,132.77568148483002
30652662,147,128.76521839547286,76.0,106.63166028473191,141.45674130602728
30677670,159,140.8591310372837,96.0,120.77929256421602,146.54549569340406
30702670,150,144.5154786223702,108.0,128.67344819327695,148.31333119628596
30727678,154,148.30928717342212,128.0,135.51557348915216,147.80560741582602
30752685,182,161.78557230405326,144.0,148.07363006634856,141.67687393166563
30777693,126,147.47134338243194,144.0,142.11030178536785,126.64113844751239
30802701,113,133.68280602945916,144.0,134.24597292859255,106.9457195484065
30827708,84,113.80968361767549,144.0,120.67171122039889,86.30337932683022
30852721,67,95.08581017060528,144.0,106.1719650324272,65.3399315521998
30877724,46,75.45148610236318,144.0,89.91613489839374,44.072224986114136
30902728,16,51.670891661417905,126.0,69.94723189805038,22.953048144753993
30927732,11,35.40253499685074,113.0,54.02227102815384,2.1579416018160487
30952736,-25,11.241520998110442,84.0,32.67391363369356,-19.14054965756661
30977743,-37,-8.055087401133736,67.0,13.851073060142927,-40.50382733280233
31002748,-66,-31.233052440680243,46.0,-7.721190351671041,-61.52315644528659
31027752,-89,-54.33983146440815,16.0,-29.67916567169989,-81.17030843685723
31052765,-105,-74.60389887864488,11.0,-50.02755694884501,-98.01502438776095
31077767,-115,-90.76233932718694,-25.0,-67.58026603959105,-112.33143883220268
31102771,-128,-105.65740359631216,-37.0,-83.90303248862756,-125.07206626107626
31127774,-152,-124.19444215778731,-66.0,-102.29985127144624,-135.1954480647041
31152780,-149,-134.11666529467237,-89.0,-114.91618654579463,-140.68418049120706
31177781,-151,-140.86999917680345,-105.0,-124.66445289846575,-141.7635449306112
31202788,-134,-138.12199950608206,-115.0,-127.18650893916553,-140.77487627150916
31227790,-161,-147.27319970364925,-128.0,-136.3214335943162,-137.83863529068248
31252793,-145,-146.36391982218953,-134.0,-138.66600221895223,-129.18137122603449
31277798,-104,-129.4183518933137,-134.0,-129.30076637874615,-116.11344424248301
31302799,-112,-122.45101113598824,-134.0,-124.62685687138782,-102.98257183276124
31327805,-93,-110.67060668159294,-134.0,-116.08266502560706,-88.80652758339957
31352813,-80,-98.40236400895576,-134.0,-106.33470892805565,-72.00607514965685
31377821,-51,-79.44141840537345,-134.0,-91.38569357903218,-53.364621601289954
31402829,-38,-62.86485104322407,-112.0,-76.96321683358059,-33.96933978432186
31427836,-39,-53.31891062593444,-104.0,-66.70721798335869,-11.10279739775936
31452844,55,-9.991346375560664,-93.0,-33.82725701553827,13.67539953899864
31477851,33,7.205192174663603,-80.0,-15.773458410447816,32.772567403802014
31502859,46,22.723115304798164,-51.0,0.915025107929214,47.73158444319762
31527867,71,42.0338691828789,-39.0,19.848916433890228,62.10592486964211
31552867,75,55.22032150972734,-38.0,34.74832425072684,74.80052753732862
31577874,90,69.1321929058364,33.0,49.674907670710766,86.1355697989487
31602882,103,82.67931574350185,46.0,64.08101261209713,95.91977673384031
31627890,110,93.60758944610112,55.0,76.48631229779468,103.13177772149956
31652894,115,102.16455366766067,71.0,86.89102427262993,107.40834433014521
31677897,115,107.29873220059639,75.0,94.48483867472818,108.76172244770987
31702905,115,110.37923932035783,90.0,100.02713694429924,107.2395642551423
31727913,114,111.82754359221468,103.0,103.80199269642858,102.25546797017208
31752921,95,105.0965261553288,103.0,101.42407969263958,93.9320020071024
31777928,87,97.85791569319728,103.0,97.52732496314138,83.84862847843256
31802936,75,88.71474941591836,103.0,91.44142818749762,72.77357946322068
31827948,73,82.42884964955101,103.0,86.45936180686033,59.519885179897194
31852948,46,67.8573097897306,103.0,75.52901388637473,42.933466836548746
31877956,20,48.71438587383836,95.0,60.5275058458639,24.818291323400956
31902963,-1,28.828631524303017,87.0,43.90546794063498,8.34792099558873
31927969,-2,16.49717891458181,75.0,31.503820617597906,-6.118273565498939
31952977,-9,6.298307348749086,73.0,20.561461873219127,-21.79136228035631
31977986,-43,-13.421015590750548,46.0,3.389938112526419,-40.24921913901815
32002992,-72,-36.85260935445033,20.0,-16.977121981191278,-58.01529051312417
32027998,-71,-50.511565612670196,-1.0,-31.57173806115646,-72.79223268708347
32052998,-97,-69.10693936760212,-2.0,-49.2475894559,-85.28389021219857
32078002,-100,-81.46416362056127,-9.0,-62.95866843184846,-95.02546725736448
32103006,-109,-92.47849817233676,-43.0,-75.39702015782655,-101.78260607634826
32128013,-109,-99.08709890340205,-71.0,-84.47507389958729,-106.25002285676274
32153017,-117,-106.25225934204124,-72.0,-93.2618847262799,-108.52793594273803
32178021,-105,-105.75135560522475,-97.0,-96.4330094831408,-109.20539983675701
32203021,-117,-110.25081336313485,-100.0,-101.98930973077547,-109.05564213181395
32228025,-127,-116.9504880178809,-105.0,-108.74610307020411,-105.47440495579013
32253029,-91,-106.57029281072855,-105.0,-103.95188308927405,-97.27186609213558
32278033,-98,-103.14217568643713,-105.0,-102.34394490037289,-87.00512977241058
32303040,-79,-93.48530541186227,-105.0,-96.03743317594781,-74.66648138394146
32328044,-66,-82.49118324711736,-105.0,-87.92263401478615,-59.638870464436735
32353052,-46,-67.89470994827042,-105.0,-76.59697401767026,-42.48575770582784
32378055,-33,-53.93682596896225,-98.0,-64.81898066799005,-22.90609054412593
32403060,-13,-37.562095581377356,-91.0,-50.81976114767599,0.519704720679286
32428063,101,17.862742651173594,-79.0,-9.804709588762293,19.345079240980645
32453067,-11,6.317645590704156,-66.0,-10.12762471834877,26.575283874282455
32478075,35,17.79058735442249,-46.0,2.063883426325427,32.9182899083225
32503075,42,27.474352412653495,-33.0,12.852873396733665,42.795996968915475
32528079,56,38.8846114475921,-13.0,24.509337673018265,52.23395598481737
32553084,64,48.93076686855526,-11.0,35.17798541157783,60.627381186473784
32578090,72,58.15846012113316,35.0,45.12568138626832,67.46619651749859
32603098,78,66.09507607267989,42.0,54.006882770815494,72.44562866387935
32628102,78,70.85704564360793,56.0,60.488772432444215,75.55619686599805
32653106,87,77.31422738616476,64.0,67.65094524416214,76.50315480369684
32678113,69,73.98853643169886,69.0,68.01540076660672,75.72300308330438
32703117,81,76.79312185901932,69.0,71.52327090817168,74.58469435112603
32728121,89,81.67587311541159,72.0,76.24471783552696,70.95019850747734
32753129,63,74.20552386924695,72.0,72.66657503777222,62.91371818716443
32778136,51,64.92331432154816,72.0,66.81321520133498,53.2241399588577
32803144,46,57.3539885929289,72.0,61.19039582567304,43.75311671730037
32828152,38,49.61239315575734,72.0,54.92536633760527,33.59210458131615
32853160,27,40.5674358934544,69.0,47.38115515270995,21.74498421963581
32878163,8,27.54046153607264,63.0,36.742091457524424,8.397463148298904
32903167,-8,13.324276921643584,51.0,24.654737518145055,-5.11255991324748
32928171,-16,1.5945661529861495,46.0,13.67160763560705,-18.21351714353939
32953179,-40,-15.04326030820831,38.0,-0.8281105682896683,-30.49099445038749
32978179,-41,-25.42595618492499,27.0,-11.680796040886998,-41.035756779856754
33003183,-51,-35.655573710955,8.0,-22.30312323628945,-50.55986289042335
33028186,-65,-47.39334422657299,-8.0,-33.83794972152384,-59.42013727573493
33053194,-69,-56.0360065359438,-16.0,-43.33719602639719,-66.8607478164015
33078198,-79,-65.22160392156627,-40.0,-52.97172405262668,-72.6238437373757
33103202,-80,-71.13296235293976,-41.0,-60.27358069599049,-76.48498642606708
33128205,-86,-77.07977741176384,-51.0,-67.22373268018319,-78.14969437211269
33153210,-75,-76.2478664470583,-65.0,-69.32453960180615,-78.15484012750801
33178217,-82,-78.54871986823498,-69.0,-72.74889396671122,-77.53993394967964
33203221,-79,-78.72923192094099,-75.0,-74.4376690926725,-76.02153461196707
33228225,-82,-80.03753915256459,-79.0,-76.48067976351594,-72.43878502227969
33253229,-68,-75.22252349153877,-79.0,-74.18957144450798,-66.40782895390717
33278233,-61,-69.53351409492326,-79.0,-70.62632678684932,-58.836297924392625
33303237,-56,-64.12010845695396,-79.0,-66.67493374851738,-50.036932452825766
33328244,-35,-52.47206507417237,-79.0,-58.11775363573268,-40.33269028030651
33353252,-37,-46.28323904450342,-75.0,-52.41266131026454,-30.436089040482045
33378256,-23,-36.96994342670205,-68.0,-44.46664814961986,-19.35765210991741
33403260,-26,-32.58196605602123,-61.0,-39.47776843955208,-4.641234544490416
33428263,62,5.250820366387263,-56.0,-12.06291892873498,9.433892950871638
33453267,-5,1.1504922198323575,-37.0,-10.154827506191419,17.140480869173985
33478271,34,14.290295331899415,-35.0,1.773873428727054,22.837546856089283
33503275,29,20.17417719913965,-26.0,9.12918064716002,28.459730007142454
33528282,33,25.304506319483792,-23.0,15.57803077779556,32.795737188582216
33553290,38,30.382703791690275,-5.0,21.635465045568868,36.92235176162558
33578298,42,35.02962227501416,29.0,27.137070665385632,40.667461577704586
33603306,46,39.4177733650085,33.0,32.23300819922753,43.798337322625564
33628313,51,44.0506640190051,34.0,37.30302761235039,45.79911826334883
33653321,46,44.83039841140306,38.0,39.65256872735008,46.554926783718294
33678325,49,46.49823904684183,42.0,42.17783535069971,46.644628278648945
33703329,49,47.4989434281051,42.0,44.02088550911931,45.99433309383747
33728333,55,50.49936605686306,46.0,46.986961489680695,43.26714910736065
33753337,39,45.89961963411784,46.0,44.82923422926387,37.66693023149437
33778340,34,41.13977178047071,46.0,41.90364933241521,30.18461885850426
33803344,20,32.68386306828242,46.0,35.98624240260509,21.98074447812361
33828348,12,24.41031784096945,46.0,29.50621001808234,13.998469440053803
33853352,11,19.04619070458167,46.0,24.506642423496174,6.130726480886217
33878356,-3,10.227714422749,39.0,17.075552105056634,-2.4834211967662156
33903360,-12,1.3366286536493988,34.0,9.220611090277975,-11.435639642229845
33928363,-24,-8.798022807810362,20.0,0.24585664206740532,-19.78200320200007
33953367,-28,-16.47881368468622,12.0,-7.384936989422995,-27.105980329787286
33978371,-36,-24.28728821081173,11.0,-15.115474014828834,-33.55690840065944
34003375,-43,-31.772372926487037,-3.0,-22.648651924819053,-38.99693009994276
34028383,-44,-36.663423755892225,-12.0,-28.41685123916282,-43.28316081700676
34053387,-50,-41.99805425353533,-24.0,-34.24767294865273,-46.662776296213735
34078390,-52,-45.9988325521212,-28.0,-39.04357437675119,-48.965047657784936
34103394,-54,-49.19929953127272,-36.0,-43.08414566626806,-49.86835663167648
34128402,-49,-49.11957971876363,-43.0,-44.68235046305352,-49.67384622738315
34153406,-51,-49.871747831258176,-44.0,-46.38910272988761,-48.983282349593836
34178410,-54,-51.523048698754906,-49.0,-48.445233905325395,-47.247874145157425
34203414,-40,-46.913829219252946,-49.0,-46.16370150509273,-44.35911011648727
34228421,-46,-46.54829753155177,-49.0,-46.11947652659919,-41.17492766255637
34253425,-42,-44.72897851893106,-49.0,-45.00657435327901,-36.919002267731685
34278429,-29,-38.43738711135863,-49.0,-40.68229886095536,-31.358127436976403
34303433,-25,-33.06243226681518,-49.0,-36.44562840724069,-25.847093987682754
34328437,-26,-30.237459360089105,-46.0,-33.623677006121724,-20.15034086524578
34353441,-10,-22.142475616053463,-42.0,-27.241593915668656,-13.716224281939432
34378444,-1,-13.685485369632078,-40.0,-20.15226430993767,-8.188439497625424
34403448,-9,-11.811291221779246,-29.0,-17.139410830173595,-4.015129470120982
34428452,-2,-7.886774733067547,-26.0,-13.04940495032538,0.7273945779548256
34453456,13,0.4679351601594721,-25.0,-6.011996387435066,5.805211421705387
34478460,13,5.480761096095684,-10.0,-0.8757874632882583,9.295151715465202
34503464,3,4.4884566576574105,-9.0,0.1712805958132999,12.229716753581172
34528467,22,11.493073994594447,-2.0,6.068444740057394,16.0768329504076
34553475,28,18.095844396756668,-1.0,11.993390629537082,18.691751821975515
34578483,18,18.057506638054,3.0,13.616113463254054,18.85983176225875
34603483,16,17.2345039828324,13.0,14.260135219553147,18.50235073802847
34628490,22,19.14070238969944,13.0,16.35110776903741,18.376428469482633
34653498,24,21.084421433819664,16.0,18.417503519168697,17.04116994826198
34678502,10,16.6506528602918,16.0,16.143462655013863,14.342037636885934
34703506,13,15.190391716175078,16.0,15.294236691975343,11.685330107758801
34728514,15,15.114235029705046,16.0,15.214746821877641,8.537862603978027
34753514,1,9.468541017823028,16.0,11.37454466776471,4.255471970623361
34778522,-1,5.281124610693817,16.0,8.031484556684964,0.090841235187753
34803527,-3,1.9686747664162896,15.0,5.0512604775304295,-3.5709658355296625
34828533,-7,-1.6187951401502265,13.0,1.795537598642368,-7.265484633985054
34853535,-15,-6.971277084090136,10.0,-2.7418812153545957,-10.621428306915533
34878547,-11,-8.582766250454082,1.0,-4.97286330340045,-13.341918855749356
34903554,-18,-12.34965975027245,-1.0,-8.492225204887845,-15.874304252490006
34928562,-19,-15.00979585016347,-3.0,-11.330965838735668,-18.118274966495093
34953570,-17,-15.805877510098084,-7.0,-12.862490632713774,-20.30152697832291
34978577,-28,-20.68352650605885,-11.0,-16.951982820551322,-22.508530369578295
35003585,-25,-22.410115903635308,-15.0,-19.126204654829078,-23.797565109262408
35028593,-28,-24.646069542181188,-17.0,-21.523515590204667,-23.840911501650837
35053597,-19,-22.38764172530871,-18.0,-20.841772177755942,-23.349975628506527
35078600,-23,-22.63258503518523,-19.0,-21.42483083056938,-23.366073922008113
35103608,-29,-25.179551021111138,-19.0,-23.47130983766961,-23.3204389410744
35128616,-20,-23.107730612666682,-20.0,-22.533513921692023,-22.385372087151822
35153626,-24,-23.46463836760001,-23.0,-22.929694245370207,-21.051754681845736
35178627,-21,-22.478783020560005,-23.0,-22.408375357970485,-19.1658056606542
35203635,-18,-20.687269812336,-23.0,-21.217425370752885,-16.43438409060316
35228639,-8,-15.612361887401601,-23.0,-17.64665580189415,-13.787954434280863
35253647,-12,-14.167417132440962,-21.0,-16.121176660711395,-12.196158207868649
35278654,-14,-14.100450279464578,-20.0,-15.548127609343064,-10.925256360961583
35303659,-6,-10.860270167678747,-19.0,-12.9686416239359,-9.38942622427912
35328666,-10,-10.516162100607248,-18.0,-12.166644648408896,-8.03310224753362
35353670,-6,-8.709697260364349,-14.0,-10.500687290236213,-6.692036763846843
35378677,-5,-7.22581835621861,-12.0,-9.014642449215508,-5.324253105341128
35403681,-3,-5.535491013731166,-10.0,-7.389749429373069,-4.2211716249243665
35428685,-1,-3.7212946082386993,-8.0,-5.663518928724652,-3.6809896498501047
35453693,-4,-3.8327767649432194,-6.0,-5.214108956563627,-3.800422875137812
35478697,-6,-4.699666058965931,-6.0,-5.42642230380225,-3.9430985430877428
35503697,-2,-3.619799635379559,-6.0,-4.500753033934528,-3.8290702816126583
35528704,-2,-2.9718797812277353,-5.0,-3.825159067460259,-4.097202268450616
35553717,-4,-3.3831278687366413,-4.0,-3.8723934314753006,-5.101565222740376
35578720,-7,-4.829876721241985,-4.0,-4.7173357742528,-6.498457476650188
35603728,-9,-6.497926032745191,-4.0,-5.874324118198864,-7.779401112793039
35628736,-8,-7.098755619647115,-4.0,-6.448588662093171,-8.843422020453815
35653744,-7,-7.0592533717882695,-4.0,-6.597555860325154,-10.296218615674348
35678752,-16,-10.635552023072961,-6.0,-9.137684551434434,-12.116032471826855
35703761,-13,-11.581331213843777,-7.0,-10.181113062072232,-13.52838117386699
35728765,-17,-13.748798728306266,-7.0,-12.02327772640382,-14.377624233004639
35753771,-12,-13.04927923698376,-8.0,-12.016989104017581,-15.05522054670125
35778777,-19,-15.429567542190256,-9.0,-13.903492875134594,-15.758270791514903
35803788,-17,-16.057740525314152,-12.0,-14.740033510021783,-16.00418309642228
35828793,-17,-16.434644315188493,-13.0,-15.35057749591115,-15.560598054747487
35853799,-14,-15.460786589113095,-14.0,-14.985710595776705,-14.79923293528158
35878802,-14,-14.876471953467856,-14.0,-14.719414755219931,-14.060561755267742
35903809,-16,-15.325883172080713,-16.0,-15.065372813928434,-13.119331356271331
35928813,-9,-12.795529903248427,-16.0,-13.426774670928284,-11.887394016215879
35953821,-11,-12.077317941949056,-14.0,-12.771166418764247,-10.949263680117326
35978824,-13,-12.446390765169433,-14.0,-12.83298723221992,-9.987746418887241
36003832,-5,-9.46783445910166,-14.0,-10.716857073924446,-8.790105682845706
36028840,-8,-8.880700675460997,-14.0,-9.982881258636343,-8.07190204018903
36053844,-7,-8.128420405276598,-13.0,-9.177037357340232,-7.847792033416965
36078851,-10,-8.87705224316596,-11.0,-9.399365827393071,-7.553521709003988
36103859,-5,-7.326231345899576,-10.0,-8.210849820827004,-7.0534470537187275
36128867,-5,-6.395738807539745,-9.0,-7.343418796343639,-6.923721610515088
36153875,-8,-7.037443284523847,-8.0,-7.520798287109565,-7.335023571227467
36178879,-8,-7.422465970714308,-8.0,-7.650257606586447,-7.785517178068531
36203887,-8,-7.653479582428584,-8.0,-7.744742686721974,-8.137144850011083
36228890,-10,-8.59208774945715,-8.0,-8.354014459272983,-8.32151430838978
36253891,-4,-6.75525264967429,-8.0,-7.177750406521437,-8.654085904338103
36278898,-12,-8.853151589804575,-8.0,-8.480511089395172,-9.518633818287512
36303898,-10,-9.311890953882745,-8.0,-8.891010457465141,-10.39177099756428
36328905,-13,-10.787134572329647,-8.0,-10.001079506896552,-10.869307205543038
36353913,-8,-9.672280743397788,-8.0,-9.460475447659405,-11.286600522309698
36378921,-13,-11.003368446038673,-8.0,-10.41669999254641,-12.066477636368333
36403921,-15,-12.602021067623204,-10.0,-11.654906960431344,-12.761760050059678
36428928,-11,-11.961212640573923,-10.0,-11.477979776872841,-13.116750489908938
36453936,-15,-13.176727584344352,-11.0,-12.429475418488192,-13.525557110610208
36478948,-15,-13.906036550606611,-12.0,-13.123918601952361,-13.715669108622947
36503948,-15,-14.343621930363966,-13.0,-13.630753645611767,-13.313768314414972
36528952,-10,-12.606173158218379,-13.0,-12.649882994474137,-12.71078636583141
36553960,-14,-13.163703894931029,-13.0,-13.01462549027049,-12.320204060427528
36578963,-12,-12.698222336958619,-13.0,-12.740518111350607,-11.846744751183863
36603969,-11,-12.018933402175172,-13.0,-12.270306331694142,-11.187404788105468
36628977,-8,-10.411360041305102,-13.0,-11.116656549592163,-10.844924312503792
36653986,-16,-12.64681602478306,-14.0,-12.435922117422539,-10.546199233328636
36678992,-8,-10.788089614869836,-12.0,-11.23753020202203,-9.577344161183419
36703998,-5,-8.472853768921901,-12.0,-9.552422671208799,-8.759378499376666
36729005,-11,-9.48371226135314,-11.0,-9.943494678746301,-8.637161406675688
36754013,-6,-8.090227356811884,-11.0,-8.878135094800221,-8.69340650541237
36779017,-10,-8.85413641408713,-10.0,-9.181213867820732,-8.954039994337634
36804021,-11,-9.712481848452278,-11.0,-9.67257023949496,-9.078250610844137
36829029,-7,-8.627489109071366,-10.0,-8.950558787632113,-8.892818101722526
36854032,-8,-8.37649346544282,-8.0,-8.693759426404121,-9.003692830747895
36879036,-12,-9.825896079265693,-8.0,-9.58696085530311,-9.23150736251867
36904040,-8,-9.095537647559416,-8.0,-9.15823352224584,-9.105084933105275
36929044,-7,-8.257322588535649,-8.0,-8.575173329541512,-9.142339032952805
36954048,-10,-8.954393553121388,-8.0,-8.960099105406261,-9.70615472615738
36979052,-10,-9.372636131872833,-10.0,-9.241034791811638,-10.48023510654673
37004056,-10,-9.6235816791237,-10.0,-9.446073957398179,-11.475680034233037
37029063,-15,-11.774149007474218,-10.0,-10.94650157808275,-12.57515225590707
37054067,-13,-12.26448940448453,-10.0,-11.501266932832308,-13.363553164116126
37079071,-15,-13.358693642690717,-10.0,-12.446471404608385,-13.858583671487409
37104071,-14,-13.615216185614429,-10.0,-12.866166804973657,-14.173190679650432
37129075,-17,-14.969129711368657,-12.0,-13.982947521451223,-14.106679630418284
37154079,-12,-13.781477826821195,-12.0,-13.447241930715698,-13.62839223141954
37179084,-12,-13.068886696092717,-12.0,-13.056260533051743,-13.324524869329778
37204090,-14,-13.441332017655629,-13.0,-13.311217612436247,-13.400722546105527
37229098,-13,-13.264799210593377,-13.0,-13.227140241192734,-13.546395835412028
37254102,-16,-14.358879526356027,-14.0,-13.976245529683421,-13.48298011981828
37279102,-13,-13.815327715813616,-14.0,-13.712506735527523,-12.950768719987124
37304106,-12,-13.08919662948817,-13.0,-13.249862403052735,-12.16538896156672
37329109,-13,-13.053517977692902,-13.0,-13.182360522754863,-11.225770123092445
37354113,-11,-12.232110786615742,-13.0,-12.592782270989192,-9.814032149763634
37379121,-6,-9.739266471969446,-13.0,-10.811701186964228,-8.20133463705929
37404125,-3,-7.0435598831816675,-12.0,-8.701321586020761,-7.372867945049009
37429129,-10,-8.226135929909,-12.0,-9.052167626780864,-7.407700414534702
37454133,-4,-6.5356815579454,-12.0,-7.687293158989201,-7.745700129679321
37479140,-9,-7.521408934767241,-11.0,-8.041929066454669,-8.542668182301199
37504144,-11,-8.912845360860345,-11.0,-8.84107030430889,-9.47454174016444
37529148,-10,-9.347707216516206,-10.0,-9.154162360722355,-10.04896753068195
37554156,-11,-10.008624329909724,-10.0,-9.652826865079698,-10.41548974017067
37579159,-14,-11.605174597945835,-10.0,-10.827242691559938,-10.282106550338852
37604163,-7,-9.7631047587675,-10.0,-9.793289304094676,-9.587334931246275
37629171,-7,-8.6578628552605,-9.0,-9.038664847038882,-9.278533153725903
37654175,-8,-8.3947177131563,-9.0,-8.75806308655862,-9.904784472344971
37679179,-13,-10.23683062789378,-10.0,-9.904048694092431,-10.948096523075392
37704183,-14,-11.74209837673627,-10.0,-11.010595382907127,-11.506533282942783
37729186,-8,-10.245259026041762,-10.0,-10.19726433878268,-11.722268788761639
37754190,-16,-12.547155415625056,-11.0,-11.764909423509643,-12.04045917372558
37779194,-8,-10.728293249375033,-10.0,-10.747795755614428,-12.3772992295563
37804198,-10,-10.436975949625019,-10.0,-10.545774087023942,-13.579481049090816
37829202,-16,-12.662185569775012,-10.0,-12.019267098365704,-15.970675597825846
