xAccl,yAccl,zAccl,newPosition,time,low-pass_filtered
830,-73,588,0,89940752,
915,-100,545,0,89965765,
844,-79,570,0,89990767,
850,-76,584,0,90015771,
951,-153,638,0,90040777,
647,10,718,0,90065781,
728,9,723,0,90090789,
598,-55,779,0,90115790,
517,-66,836,0,90140793,
496,-38,886,0,90165799,
401,25,928,0,90190799,
77,23,964,0,90215805,
-71,28,1006,0,90240813,
-209,16,981,0,90265821,
-323,34,955,0,90290828,
-481,86,951,0,90315836,
-598,106,878,0,90340844,
-676,124,827,0,90365844,
-692,89,752,0,90390851,
-774,87,697,0,90415859,
-810,103,673,0,90440867,
-854,105,650,0,90465867,
-850,103,629,0,90490874,
-842,102,630,0,90515882,
-847,102,613,0,90540890,
-796,104,663,0,90565891,
-768,96,710,0,90590898,
-755,61,724,0,90615898,
-613,81,812,0,90640905,
-507,78,889,0,90665913,
-471,36,913,0,90690921,
-335,46,948,0,90715921,
-166,26,960,0,90740928,
-19,-25,974,0,90765936,
147,-18,985,0,90790948,
285,-29,931,0,90815956,
385,-45,910,0,90840963,
506,-53,872,0,90865969,
554,-48,809,0,90890973,
658,-67,735,0,90915977,
684,-83,708,0,90940982,
747,-45,701,0,90965986,
790,-73,654,0,90990992,
797,-83,640,0,91015998,
811,-81,638,0,91041002,
795,-72,638,0,91066006,
786,-72,632,0,91091009,
782,-52,685,0,91116013,
731,-51,761,0,91141017,
618,-73,794,0,91166021,
540,-22,888,0,91191028,
415,-49,893,0,91216036,
259,-1,966,0,91241044,
116,7,948,0,91266048,
74,-26,975,0,91291052,
-99,33,963,0,91316059,
-330,43,975,0,91341067,
-457,60,949,0,91366075,
-508,54,883,0,91391084,
-613,62,849,0,91416090,
-674,72,796,0,91441094,
-746,111,765,0,91466102,
-763,93,714,0,91491105,
-795,101,695,0,91516109,
-798,95,680,0,91541113,
-796,93,698,0,91566121,
-806,93,700,0,91591128,
-758,93,717,0,91616133,
-716,101,779,0,91641136,
-647,76,797,0,91666140,
-552,38,826,0,91691148,
-473,30,876,0,91716152,
-296,53,954,0,91741159,
-285,-9,936,0,91766167,
-75,51,976,0,91791171,
-34,-29,968,0,91816175,
143,-13,967,0,91841179,
235,-23,938,0,91866183,
401,-37,919,0,91891190,
544,-52,880,0,91916198,
496,-34,836,0,91941205,
679,-58,788,0,91966213,
723,-143,673,0,91991221,
763,-118,693,0,92016225,
800,-72,696,0,92041229,
769,-69,687,0,92066233,
775,-76,696,0,92091236,
849,-57,734,0,92116240,
674,-48,742,0,92141244,
696,-104,739,0,92166248,
600,-75,802,0,92191256,
548,-64,844,0,92216260,
376,11,907,0,92241267,
359,-32,918,0,92266275,
162,-27,943,0,92291279,
69,-13,998,0,92316283,
137,-73,947,0,92341290,
-192,47,983,0,92366298,
-280,58,965,0,92391306,
-414,22,915,0,92416313,
-486,84,895,0,92441321,
-592,64,871,0,92466325,
-658,63,789,0,92491333,
-698,83,774,0,92516337,
-732,95,753,0,92541340,
-758,84,739,0,92566344,
-746,85,732,0,92591348,
-738,95,738,0,92616352,
-708,83,763,0,92641356,
-741,89,770,0,92666360,
-717,49,805,0,92691363,
-562,91,872,0,92716367,
-466,63,889,0,92741371,
-372,10,928,0,92766375,
-309,27,948,0,92791383,
-32,37,982,0,92816390,
-59,3,998,0,92841398,
95,-13,1000,0,92866402,
200,-26,964,0,92891410,
322,-27,948,0,92916414,
448,-49,903,0,92941421,
596,-57,868,0,92966429,
504,-30,833,0,92991437,
619,-54,815,0,93016441,
681,-64,773,0,93041444,
656,-54,763,0,93066452,
697,-63,735,0,93091456,
692,-74,730,0,93116460,
701,-142,718,0,93141464,
642,58,756,0,93166468,
631,-64,790,0,93191471,
587,-53,832,0,93216479,
548,-70,851,0,93241487,
457,-77,899,0,93266491,
353,-26,932,0,93291498,
228,-50,966,0,93316506,
32,35,1038,0,93341510,
-95,19,975,0,93366510,
-231,22,981,0,93391514,
-263,-13,946,0,93416514,
-355,18,948,0,93441518,
-473,29,905,0,93466523,
-537,50,866,0,93491533,
-590,57,839,0,93516541,
-640,66,813,0,93541547,
-677,77,788,0,93566551,
-704,84,777,0,93591558,
-697,75,777,0,93616566,
-736,87,762,0,93641570,
-714,86,795,0,93666570,
-670,74,819,0,93691577,
-640,49,828,0,93716585,
-545,39,868,0,93741593,
-347,63,927,0,93766601,
-470,15,923,0,93791608,
-294,1,969,0,93816616,
-68,45,980,0,93841626,
-28,1,995,0,93866633,
60,-18,1002,0,93891639,
188,-12,978,0,93916647,
276,-41,941,0,93941654,
348,-32,930,0,93966662,
444,-58,887,0,93991670,
487,-37,869,0,94016670,
543,-39,829,0,94041677,
608,-60,814,0,94066685,
670,-77,776,0,94091693,
666,-72,772,0,94116701,
647,-76,770,0,94141708,
644,-69,805,0,94166721,
617,-45,804,0,94191728,
589,-60,829,0,94216732,
529,-57,868,0,94241736,
491,-56,886,0,94266740,
370,-49,923,0,94291748,
400,-84,941,0,94316752,
203,-26,954,0,94341765,
154,-23,1015,0,94366770,
9,-21,974,0,94391775,
-130,63,1008,0,94416780,
-175,26,969,0,94441781,
-254,6,945,0,94466790,
-413,35,918,0,94491793,
-495,48,899,0,94516799,
-604,68,866,0,94541799,
-629,69,839,0,94566805,
-633,67,819,0,94591813,
-659,77,806,0,94616821,
-642,69,810,0,94641828,
-698,72,794,0,94666836,
-665,77,827,0,94691844,
-507,183,872,0,94716844,
-541,70,883,0,94741851,
-471,68,915,0,94766859,
-430,12,926,0,94791867,
-304,37,958,0,94816867,
-269,4,959,0,94841874,
-160,10,991,0,94866882,
-33,-3,1007,0,94891890,
89,-22,1002,0,94916891,
207,-27,976,0,94941894,
264,-32,964,0,94966894,
349,-37,940,0,94991901,
426,-15,929,0,95016909,
531,-68,881,0,95041917,
564,-69,844,0,95066925,
640,-59,824,0,95091932,
609,-66,823,0,95116940,
619,-64,812,0,95141952,
610,-71,810,0,95166956,
590,-43,808,0,95191963,
553,-45,850,0,95216969,
524,-52,884,0,95241973,
488,-53,900,0,95266977,
418,-55,911,0,95291986,
367,-37,928,0,95316992,
237,-49,966,0,95341998,
192,-33,962,0,95366998,
21,39,1027,0,95392005,
16,-10,985,0,95417013,
-211,37,1001,0,95442021,
-243,49,967,0,95467025,
-365,45,958,0,95492029,
-420,60,951,0,95517036,
-463,54,918,0,95542044,
-516,50,881,0,95567044,
-583,79,862,0,95592051,
-617,62,853,0,95617056,
-613,63,839,0,95642059,
-613,66,843,0,95667067,
-611,66,835,0,95692071,
-625,66,852,0,95717075,
-553,63,890,0,95742079,
-509,47,895,0,95767084,
-464,56,923,0,95792090,
-317,-1,936,0,95817094,
-292,-14,947,0,95842102,
-210,-18,967,0,95867106,
-90,13,985,0,95892113,
42,3,1010,0,95917117,
78,-18,983,0,95942121,
188,-13,981,0,95967129,
269,-34,962,0,95992132,
347,-25,954,0,96017136,
443,-52,909,0,96042144,
484,-58,901,0,96067152,
564,-62,861,0,96092159,
520,-52,869,0,96117167,
564,-54,846,0,96142175,
572,-59,844,0,96167175,
566,-75,848,0,96192182,
558,-80,839,0,96217187,
608,-119,857,0,96242194,
483,-60,897,0,96267198,
446,-52,899,0,96292202,
346,-31,937,0,96317206,
252,-4,967,0,96342213,
197,-25,980,0,96367217,
167,-66,954,0,96392225,
-7,7,1010,0,96417229,
-62,2,1010,0,96442236,
-188,20,992,0,96467240,
-75,-12,972,0,96492248,
-253,51,959,0,96517256,
-399,37,933,0,96542263,
-433,28,920,0,96567267,
-494,45,900,0,96592275,
-578,69,903,0,96617275,
-551,57,877,0,96642279,
-570,58,875,0,96667283,
-572,59,878,0,96692290,
-538,56,890,0,96717298,
-529,41,886,0,96742306,
-494,42,898,0,96767306,
-456,28,921,0,96792310,
-362,41,951,0,96817313,
-372,35,958,0,96842321,
-281,13,986,0,96867329,
-175,18,982,0,96892333,
-37,13,1006,0,96917337,
17,-16,991,0,96942344,
143,-14,1012,0,96967348,
211,-39,965,0,96992352,
314,-27,961,0,97017360,
354,-38,955,0,97042367,
418,-55,912,0,97067375,
471,-34,909,0,97092383,
485,-56,886,0,97117390,
521,-59,883,0,97142398,
535,-58,872,0,97167406,
523,-55,869,0,97192413,
533,-74,881,0,97217421,
635,-100,864,0,97242425,
437,-31,909,0,97267429,
432,-69,908,0,97292437,
346,-50,926,0,97317441,
307,-53,954,0,97342444,
265,-39,973,0,97367452,
140,-35,982,0,97392460,
23,27,1033,0,97417467,
-96,-17,1011,0,97442475,
-168,21,995,0,97467479,
-235,17,991,0,97492483,
-300,30,977,0,97517491,
-309,30,952,0,97542498,
-404,35,936,0,97567506,
-458,40,929,0,97592513,
-474,43,908,0,97617523,
-513,45,904,0,97642533,
-535,61,900,0,97667541,
-526,59,903,0,97692547,
-523,58,906,0,97717554,
-507,55,911,0,97742562,
-452,35,918,0,97767570,
-435,40,926,0,97792577,
-361,25,947,0,97817585,
-315,12,956,0,97842593,
-293,35,979,0,97867601,
-103,17,996,0,97892608,
-106,13,995,0,97917616,
40,2,1013,0,97942626,
98,-15,1005,0,97967626,
140,-16,998,0,97992633,
223,-28,980,0,98017639,
233,-37,948,0,98042643,
336,-27,958,0,98067651,
399,-59,927,0,98092658,
449,-55,917,0,98117662,
452,-53,909,0,98142670,
485,-61,896,0,98167670,
473,-49,896,0,98192677,
493,-58,903,0,98217685,
466,-15,921,0,98242693,
422,-79,914,0,98267701,
407,-46,932,0,98292708,
340,-32,953,0,98317721,
299,-37,960,0,98342728,
245,-38,970,0,98367728,
138,-20,999,0,98392732,
98,-29,982,0,98417736,
-63,28,1025,0,98442740,
-93,10,1029,0,98467744,
-162,27,986,0,98492748,
-328,26,988,0,98517752,
-260,17,973,0,98542764,
-346,7,949,0,98567771,
-396,35,935,0,98592775,
-436,44,930,0,98617780,
-443,38,915,0,98642781,
-478,43,917,0,98667788,
-471,49,918,0,98692790,
-487,70,918,0,98717793,
-462,69,922,0,98742799,
-459,37,928,0,98767799,
-415,30,944,0,98792805,
-347,47,967,0,98817813,
-311,32,970,0,98842821,
-216,12,982,0,98867828,
-163,19,994,0,98892836,
-96,-2,994,0,98917844,
23,-10,1004,0,98942851,
50,-6,1013,0,98967859,
111,-18,1004,0,98992867,
176,-35,973,0,99017867,
166,-33,981,0,99042874,
403,-45,954,0,99067882,
356,-42,952,0,99092890,
379,-36,939,0,99117894,
416,-48,926,0,99142901,
442,-49,923,0,99167909,
436,-52,916,0,99192917,
445,-59,918,0,99217925,
439,-54,918,0,99242932,
387,-32,940,0,99267940,
379,-51,951,0,99292952,
349,-52,950,0,99317952,
296,-58,954,0,99342959,
188,-26,987,0,99367966,
151,-21,994,0,99392969,
17,19,1014,0,99417973,
-20,-2,1023,0,99442982,
-2,-39,985,0,99467989,
-142,6,1008,0,99492998,
-188,17,997,0,99517998,
-160,-11,976,0,99543005,
-869,-49,962,0,99568009,
-343,34,970,0,99593017,
-391,37,951,0,99618025,
-429,40,940,0,99643032,
-419,29,928,0,99668036,
-435,41,933,0,99693044,
-425,46,936,0,99718044,
-452,-22,911,0,99743051,
-429,38,946,0,99768056,
-363,42,956,0,99793063,
-295,31,977,0,99818067,
-224,64,1008,0,99843075,
-230,3,964,0,99868079,
-148,40,999,0,99893084,
-111,-2,1002,0,99918090,
-36,-1,1010,0,99943090,
29,-20,1003,0,99968094,
91,-21,995,0,99993098,
166,-23,995,0,100018106,
240,-28,990,0,100043109,
362,-48,960,0,100068113,
339,-59,944,0,100093117,
332,-43,949,0,100118121,
373,-47,945,0,100143125,
392,-45,935,0,100168129,
400,-50,931,0,100193132,
390,-47,939,0,100218137,
399,-39,939,0,100243140,
258,-64,947,0,100268144,
419,-100,990,0,100293148,
223,5,984,0,100318152,
263,-57,969,0,100343156,
170,-17,990,0,100368160,
122,-20,995,0,100393163,
52,6,1009,0,100418167,
14,-22,1008,0,100443171,
-53,-6,1003,0,100468175,
-97,19,1007,0,100493179,
-186,22,1004,0,100518183,
-237,21,996,0,100543190,
-315,-166,1188,0,100568198,
-326,40,982,0,100593205,
-345,27,964,0,100618213,
-409,33,943,0,100643217,
-508,66,961,0,100668221,
-394,37,950,0,100693225,
-397,46,952,0,100718229,
-351,24,938,0,100743233,
-346,33,962,0,100768237,
-353,28,965,0,100793240,
-305,10,970,0,100818244,
-206,35,992,0,100843248,
-252,5,988,0,100868252,
-121,13,997,0,100893259,
-97,2,1009,0,100918267,
-44,0,1007,0,100943271,
23,-16,1001,0,100968275,
82,-21,992,0,100993279,
156,-24,993,0,101018283,
185,-30,982,0,101043286,
212,-22,976,0,101068291,
290,-26,974,0,101093294,
279,-25,970,0,101118298,
367,-54,966,0,101143302,
342,-44,960,0,101168306,
350,-40,947,0,101193310,
352,-38,950,0,101218314,
344,-48,959,0,101243317,
301,-16,967,0,101268321,
386,-60,950,0,101293325,
264,-21,982,0,101318329,
263,-48,975,0,101343333,
159,-23,988,0,101368337,
117,-25,997,0,101393340,
35,9,1002,0,101418344,
-16,1,1012,0,101443348,
-21,-9,1009,0,101468352,
-53,1,1013,0,101493359,
-150,18,1006,0,101518364,
-212,21,992,0,101543367,
-228,20,986,0,101568375,
-255,14,973,0,101593379,
-317,27,976,0,101618383,
-329,24,967,0,101643387,
-347,29,960,0,101668391,
-359,38,960,0,101693394,
-344,38,968,0,101718398,
-322,53,973,0,101743402,
-311,28,974,0,101768406,
-299,22,976,0,101793410,
-273,20,980,0,101818414,
-196,8,988,0,101843417,
-189,18,997,0,101868421,
-97,18,1000,0,101893425,
-87,-4,1002,0,101918430,
-48,-18,1014,0,101943433,
13,-9,1010,0,101968437,
80,2,1003,0,101993444,
136,-16,1002,0,102018452,
149,-35,986,0,102043460,
242,-37,981,0,102068460,
225,-20,986,0,102093464,
282,-30,984,0,102118468,
305,-41,972,0,102143471,
313,-37,963,0,102168475,
314,-28,972,0,102193479,
328,-41,964,0,102218483,
297,-49,975,0,102243487,
292,-38,959,0,102268491,
218,-21,982,0,102293494,
231,-36,986,0,102318498,
191,-47,984,0,102343502,
157,-32,997,0,102368506,
138,-19,995,0,102393510,
72,-35,998,0,102418514,
24,-25,1010,0,102443518,
-49,-2,1019,0,102468523,
-98,17,1014,0,102493527,
-134,20,1012,0,102518533,
-173,10,1010,0,102543540,
-88,0,988,0,102568551,
-241,13,981,0,102593558,
-271,22,968,0,102618566,
-302,25,969,0,102643570,
-313,30,969,0,102668570,
-318,33,974,0,102693577,
-382,40,985,0,102718585,
-319,22,976,0,102743589,
-225,27,984,0,102768597,
-228,20,993,0,102793601,
-232,13,991,0,102818608,
-219,8,991,0,102843616,
-142,17,1002,0,102868626,
-91,9,1006,0,102893627,
-41,-5,1000,0,102918633,
-26,-14,1005,0,102943639,
44,-16,1001,0,102968647,
70,-12,998,0,102993654,
97,-32,993,0,103018662,
183,-12,1008,0,103043670,
168,-27,995,0,103068670,
239,-25,982,0,103093677,
210,-30,978,0,103118685,
265,-33,977,0,103143693,
270,-30,978,0,103168697,
275,-34,975,0,103193701,
281,-35,980,0,103218701,
262,-38,978,0,103243708,
257,-35,981,0,103268717,
205,-28,991,0,103293724,
212,-46,984,0,103318728,
145,-25,999,0,103343732,
118,-25,998,0,103368736,
61,-15,998,0,103393740,
0,-3,1009,0,103418744,
-22,5,1016,0,103443752,
-21,-22,1005,0,103468765,
-111,10,1022,0,103493771,
-142,16,1011,0,103518771,
-169,35,1010,0,103543780,
-209,17,1003,0,103568788,
-316,35,1008,0,103593793,
-230,16,992,0,103618799,
-279,23,986,0,103643799,
-273,20,981,0,103668805,
-266,21,976,0,103693813,
-429,56,995,0,103718821,
-242,30,995,0,103743828,
-255,13,985,0,103768836,
-218,19,989,0,103793844,
-208,9,1008,0,103818844,
-164,17,1011,0,103843851,
-106,15,1014,0,103868859,
-85,2,1012,0,103893867,
-54,3,1009,0,103918867,
32,-8,1002,0,103943874,
8,-7,1005,0,103968882,
65,-9,1009,0,103993891,
116,-23,1012,0,104018898,
154,-24,1009,0,104043905,
174,-19,990,0,104068913,
211,-21,993,0,104093921,
221,-32,982,0,104118928,
236,-40,978,0,104143936,
218,-29,982,0,104168948,
242,-28,985,0,104193952,
237,-38,991,0,104218960,
229,-57,983,0,104243963,
211,-39,982,0,104268969,
178,-17,994,0,104293973,
139,-31,998,0,104318977,
141,-35,999,0,104343986,
98,-15,1001,0,104368992,
69,-23,1004,0,104393998,
19,-21,1009,0,104418998,
-45,0,1023,0,104444002,
-51,-6,1011,0,104469005,
-120,17,1009,0,104494009,
-112,0,1009,0,104519013,
-172,18,1005,0,104544017,
-171,18,1000,0,104569021,
-201,9,1000,0,104594028,
-241,24,986,0,104619036,
-221,19,994,0,104644040,
-239,19,993,0,104669044,
-213,9,1000,0,104694048,
-415,39,994,0,104719052,
-247,8,984,0,104744055,
-199,11,995,0,104769059,
-192,22,1005,0,104794063,
-161,-2,1002,0,104819067,
-122,12,1013,0,104844071,
-101,-1,1014,0,104869075,
-86,-3,1007,0,104894079,
-30,-4,1011,0,104919084,
28,-9,1014,0,104944090,
46,-9,1014,0,104969094,
81,-17,1014,0,104994098,
100,-22,1005,0,105019102,
133,-21,999,0,105044106,
149,-27,1010,0,105069110,
179,-42,998,0,105094113,
193,-26,994,0,105119117,
195,-31,991,0,105144121,
200,-27,983,0,105169129,
198,-34,983,0,105194132,
198,-33,993,0,105219137,
173,-27,994,0,105244140,
169,-26,1000,0,105269144,
136,-28,993,0,105294152,
102,-21,1005,0,105319152,
94,-21,1001,0,105344159,
57,-25,1004,0,105369163,
12,-9,1008,0,105394171,
1,-4,1021,0,105419175,
-31,1,1013,0,105444182,
-32,-12,1010,0,105469186,
-79,0,1004,0,105494190,
-123,16,1012,0,105519198,
-149,11,1000,0,105544206,
-163,16,1008,0,105569210,
-171,7,1003,0,105594213,
-190,14,1002,0,105619221,
-197,12,1001,0,105644229,
-197,8,995,0,105669233,
-195,9,996,0,105694236,
-155,12,1002,0,105719244,
-232,10,976,0,105744252,
-185,15,1001,0,105769256,
-145,4,1006,0,105794259,
-119,18,1009,0,105819267,
-98,3,1012,0,105844275,
-75,-2,1014,0,105869283,
-49,-4,1018,0,105894290,
-19,-13,1009,0,105919294,
29,-14,1006,0,105944298,
45,-20,1012,0,105969302,
73,-17,1002,0,105994306,
85,-22,1010,0,106019310,
111,-27,1008,0,106044313,
133,-20,1008,0,106069321,
142,-24,1006,0,106094329,
150,-27,990,0,106119333,
223,-16,1019,0,106144336,
165,-31,988,0,106169344,
157,-22,995,0,106194348,
157,-23,1009,0,106219352,
145,-12,1016,0,106244356,
132,-16,1009,0,106269360,
109,-24,1000,0,106294367,
92,-20,1005,0,106319375,
67,-21,1005,0,106344379,
22,-18,1014,0,106369387,
22,-14,1010,0,106394394,
-25,-1,1030,0,106419398,
-31,-6,1019,0,106444402,
-59,-7,1019,0,106469406,
-90,-1,1007,0,106494413,
-89,1,1021,0,106519417,
-123,5,1009,0,106544425,
-135,0,1002,0,106569430,
-146,5,1010,0,106594437,
-156,5,1007,0,106619444,
-164,8,999,0,106644448,
-163,3,1010,0,106669452,
-152,13,1006,0,106694456,
-218,-13,986,0,106719460,
-141,14,1005,0,106744464,
-130,5,1002,0,106769467,
-108,2,1002,0,106794471,
-91,4,1022,0,106819475,
-77,-1,1020,0,106844483,
-51,1,1022,0,106869487,
-48,-10,1010,0,106894490,
-8,-15,1006,0,106919498,
11,-6,1013,0,106944506,
39,-18,1007,0,106969514,
59,-15,1013,0,106994518,
75,-20,1002,0,107019523,
91,-19,1014,0,107044527,
100,-23,1011,0,107069535,
117,-25,1003,0,107094541,
119,-20,1002,0,107119547,
131,-21,998,0,107144550,
124,-22,998,0,107169558,
130,-23,1000,0,107194566,
136,-13,1011,0,107219570,
101,-22,1016,0,107244577,
91,-20,1008,0,107269585,
81,-21,1010,0,107294593,
56,-15,1022,0,107319601,
31,-19,1001,0,107344608,
30,-18,1001,0,107369616,
22,-19,1002,0,107394626,
-23,-6,1015,0,107419633,
-38,-2,1009,0,107444639,
-47,-7,1013,0,107469647,
-75,1,1015,0,107494654,
-92,8,1010,0,107519662,
-103,11,1011,0,107544670,
-114,3,1016,0,107569670,
-119,5,1008,0,107594677,
-130,4,1010,0,107619685,
-129,7,1008,0,107644693,
-129,9,1018,0,107669697,
-122,2,1012,0,107694704,
-116,7,1014,0,107719709,
-114,3,1013,0,107744717,
-93,3,1012,0,107769724,
-82,3,1011,0,107794732,
-68,-1,1016,0,107819736,
-46,-2,1016,0,107844743,
-40,-5,1013,0,107869748,
-51,-5,1011,0,107894752,
28,-17,1014,0,107919761,
28,-17,1012,0,107944765,
27,-11,1012,0,107969767,
47,-18,1015,0,107994771,
60,-14,1020,0,108019775,
76,-13,1013,0,108044777,
77,-15,1014,0,108069781,
89,-19,1008,0,108094790,
102,-21,1011,0,108119793,
91,-18,1009,0,108144799,
85,-15,1010,0,108169805,
89,-20,1010,0,108194813,
89,-20,1001,0,108219813,
65,-24,1013,0,108244821,
51,-17,1014,0,108269821,
46,-22,1009,0,108294828,
38,-20,1013,0,108319836,
30,-16,1008,0,108344844,
6,-13,1017,0,108369844,
-5,-18,1011,0,108394851,
-28,-4,1015,0,108419859,
-49,-3,1017,0,108444867,
-50,-3,1016,0,108469871,
-62,-3,1013,0,108494878,
-82,-5,1014,0,108519882,
-80,-5,1016,0,108544886,
-86,-1,1013,0,108569894,
-86,-7,1009,0,108594897,
-93,-1,1010,0,108619905,
-91,1,1018,0,108644913,
-80,4,1012,0,108669921,
-101,-2,1019,0,108694925,
-10,13,1013,0,108719925,
-73,4,1026,0,108744932,
-64,-8,1010,0,108769940,
-58,-4,1016,0,108794952,
-45,1,1016,0,108819952,
-26,-3,1012,0,108844959,
-18,-10,1011,0,108869965,
33,-8,1020,0,108894973,
11,-12,1012,0,108919977,
27,-13,1017,0,108944986,
23,-11,1013,0,108969992,
33,-13,1023,0,108994998,
48,-7,1018,0,109020002,
53,-20,1009,0,109045009,
48,-11,1009,0,109070013,
54,-12,1010,0,109095017,
62,-17,1010,0,109120021,
55,-18,1011,0,109145025,
56,-16,1011,0,109170029,
49,-14,1016,0,109195032,
45,-24,992,0,109220036,
37,-15,1006,0,109245040,
32,-16,1006,0,109270044,
24,-14,1010,0,109295048,
16,-17,1009,0,109320052,
14,-11,1026,0,109345055,
-12,-7,1015,0,109370060,
-9,-9,1013,0,109395067,
-17,-12,1021,0,109420071,
-38,-6,1013,0,109445075,
-32,-7,1021,0,109470079,
-50,-6,1014,0,109495084,
-58,-7,1013,0,109520090,
-55,-3,1017,0,109545094,
-58,-3,1015,0,109570102,
-62,-4,1010,0,109595105,
-59,-9,1011,0,109620109,
-70,-4,1014,0,109645117,
-55,-7,1014,0,109670121,
-60,3,1017,0,109695125,
-56,-5,999,0,109720129,
-43,-2,1019,0,109745132,
-40,-2,1013,0,109770136,
-31,-6,1010,0,109795144,
-19,-8,1019,0,109820148,
-17,-8,1019,0,109845156,
-8,-8,1010,0,109870163,
-6,-10,1019,0,109895171,
11,-10,1021,0,109920175,
10,-13,1009,0,109945179,
14,-16,1020,0,109970183,
22,-7,1015,0,109995186,
28,-9,1020,0,110020190,
25,-6,1013,0,110045198,
20,-13,1017,0,110070198,
31,-15,1009,0,110095202,
26,-14,1014,0,110120206,
17,-13,1022,0,110145209,
26,-12,1012,0,110170214,
16,-14,1008,0,110195217,
15,-13,1014,0,110220221,
0,-12,1012,0,110245225,
9,-11,1019,0,110270229,
-3,-11,1022,0,110295236,
-12,-11,1019,0,110320240,
-10,-15,998,0,110345244,
-11,-13,1018,0,110370248,
-23,-12,1019,0,110395252,
-28,-13,1018,0,110420256,
-22,-10,1011,0,110445260,
-29,-10,1024,0,110470267,
-29,-8,1010,0,110495275,
-28,-11,1014,0,110520279,
-32,-6,1017,0,110545283,
-24,-12,1027,0,110570287,
-31,-7,1007,0,110595290,
-29,-11,1013,0,110620294,
-28,-6,1019,0,110645298,
-21,-5,1019,0,110670302,
-20,1,1020,0,110695306,
-20,-8,1017,0,110720313,
-16,-3,1016,0,110745321,
-14,-4,1014,0,110770325,
-10,0,1020,0,110795333,
-12,-10,1008,0,110820337,
-1,-7,1012,0,110845344,
-1,-6,1014,0,110870348,
-3,-4,1021,0,110895356,
-5,-16,1016,0,110920364,
0,-16,1012,0,110945371,
-2,-10,1012,0,110970375,
-3,-8,1017,0,110995379,
-4,-13,1008,0,111020387,
1,-13,1023,0,111045394,
-9,-12,1012,0,111070402,
-5,-6,1015,0,111095406,
-5,-18,1018,0,111120410,
-8,-4,1016,0,111145417,
-12,-7,1017,0,111170425,
-14,-8,1002,0,111195434,
-13,-17,1006,0,111220437,
-14,-9,1016,0,111245440,
-14,-2,1014,0,111270444,
-15,-14,1015,0,111295452,
-16,-13,1006,0,111320456,
-17,-4,1013,0,111345460,
-13,-10,1017,0,111370464,
-9,-14,1017,0,111395467,
-11,-16,1008,0,111420471,
-10,-12,1014,0,111445475,
-13,-6,1018,0,111470479,
-10,-14,1016,0,111495487,
-13,-10,1007,0,111520495,
-11,-6,1013,0,111545502,
-6,0,1012,0,111570510,
-8,-15,1012,0,111595514,
-2,-16,1008,0,111620518,
-3,-12,1008,0,111645522,
-11,-7,1016,0,111670533,
-9,-14,1011,0,111695541,
-3,-13,1016,0,111720551,
-3,-2,1016,0,111745558,
-7,-8,1020,0,111770562,
-1,-17,1015,0,111795570,
-8,-8,1016,0,111820577,
-11,-7,1018,0,111845585,
-15,-15,1018,0,111870593,
-16,-6,1011,0,111895597,
-9,-10,1011,0,111920601,
-13,-13,1011,0,111945608,
-14,-20,1016,0,111970616,
-15,2,1013,0,111995626,
-12,-2,1019,0,112020626,
-11,-18,1011,0,112045627,
-15,-13,1016,0,112070633,
-12,3,1017,0,112095639,
-9,-12,1018,0,112120647,
-7,-27,1015,0,112145654,
-18,-4,1024,0,112170662,
-9,6,1027,0,112195666,
-9,-7,1025,0,112220670,
-3,-23,1014,0,112245677,
-12,-6,1018,0,112270681,
-2,8,1015,0,112295685,
-8,-17,1010,0,112320693,
-11,-22,1014,0,112345701,
-3,-2,1018,0,112370705,
-1,6,1024,0,112395708,
-4,-17,1014,0,112420717,
-15,-22,1011,0,112445720,
-11,-2,1019,0,112470728,
-10,-4,1012,0,112495736,
-13,-11,1014,0,112520744,
-11,-15,1017,0,112545748,
-10,-5,1025,0,112570752,
-12,-5,1018,0,112595761,
-16,-16,1014,0,112620767,
-15,-17,1014,0,112645774,
-13,2,1016,0,112670781,
-10,-7,1015,0,112695790,
-17,-17,1013,0,112720793,
-10,-13,1019,0,112745798,
-13,-1,1019,0,112770799,
-14,-3,1018,0,112795802,
-10,-18,1011,0,112820805,
-8,-7,1024,0,112845813,
-7,-2,1015,0,112870821,
-12,-9,1024,0,112895828,
-4,-13,1019,0,112920836,
-7,-7,1009,0,112945844,
-11,-4,1011,0,112970844,
-10,-15,1007,0,112995851,
-11,-14,1012,0,113020859,
-8,-10,1020,0,113045867,
-9,-4,1017,0,113070867,
-8,-11,1020,0,113095875,
-9,-10,1023,0,113120879,
-7,-6,1017,0,113145887,
-10,-8,1011,0,113170894,
-14,-7,1016,0,113195901,
-12,-14,1016,0,113220909,
-6,-14,1019,0,113245917,
-12,-5,1020,0,113270925,
-15,-7,1012,0,113295928,
-9,-9,1021,0,113320936,
-11,-3,1018,0,113345948,
-8,-8,1015,0,113370948,
-14,-8,1014,0,113395956,
-7,-11,1004,0,113420959,
-15,-6,1018,0,113445963,
-10,-10,1022,0,113470969,
-9,-10,1024,0,113495977,
-12,-4,1022,0,113520983,
-4,-6,1017,0,113545988,
-12,-8,1009,0,113570998,
-9,-14,1005,0,113595998,
-7,-3,1015,0,113621005,
-6,-12,1012,0,113646009,
-15,-14,1019,0,113671017,
-9,0,1030,0,113696025,
-10,-2,1026,0,113721029,
-3,-12,1011,0,113746032,
