xAccl,yAccl,zAccl,time
14,59,1015,131.5599999999935
12,57,1013,131.5799999999935
10,50,1019,131.5999999999935
18,41,1014,131.61999999999352
24,52,1011,131.63999999999353
11,63,1019,131.65999999999354
12,53,1010,131.67999999999356
15,44,1011,131.69999999999357
11,45,1013,131.71999999999358
20,54,1008,131.73999999999359
13,51,1021,131.7599999999936
4,51,1016,131.7799999999936
21,56,1028,131.79999999999362
16,44,1006,131.81999999999363
17,53,1015,131.83999999999364
12,57,1027,131.85999999999365
12,44,1004,131.87999999999366
11,48,1015,131.89999999999367
15,45,1011,131.91999999999368
20,48,1023,131.9399999999937
8,54,1016,131.9599999999937
9,53,1008,131.9799999999937
19,51,1020,131.99999999999372
14,54,1016,132.01999999999373
20,49,1010,132.03999999999374
12,46,1008,132.05999999999375
4,50,1012,132.07999999999376
20,53,1020,132.09999999999377
16,52,1016,132.11999999999378
14,47,1009,132.1399999999938
12,44,1015,132.1599999999938
16,49,1014,132.1799999999938
14,51,1022,132.19999999999382
18,53,1010,132.21999999999383
17,51,1020,132.23999999999384
13,44,1011,132.25999999999385
11,44,1018,132.27999999999386
7,55,1012,132.29999999999387
14,48,1020,132.31999999999388
19,52,1013,132.3399999999939
13,47,1016,132.3599999999939
11,51,1016,132.3799999999939
17,57,1021,132.39999999999392
17,54,1016,132.41999999999393
14,49,1018,132.43999999999394
18,48,1011,132.45999999999395
16,49,1012,132.47999999999396
17,51,1011,132.49999999999397
20,52,1016,132.51999999999398
14,46,1015,132.539999999994
15,49,1018,132.559999999994
15,49,1016,132.57999999999402
12,50,1013,132.59999999999403
14,51,1007,132.61999999999404
22,46,1013,132.63999999999405
14,54,1017,132.65999999999406
11,54,1015,132.67999999999407
17,53,1015,132.69999999999408
13,49,1015,132.7199999999941
14,52,1012,132.7399999999941
17,50,1013,132.7599999999941
15,48,1017,132.77999999999412
12,46,1011,132.79999999999413
13,56,1017,132.81999999999414
18,49,1011,132.83999999999415
21,50,1014,132.85999999999416
7,46,1016,132.87999999999417
14,54,1011,132.89999999999418
17,54,1012,132.9199999999942
15,55,1015,132.9399999999942
15,48,1013,132.9599999999942
15,51,1017,132.97999999999422
9,54,1023,132.99999999999423
13,47,1017,133.01999999999424
14,48,1015,133.03999999999425
17,53,1023,133.05999999999426
17,50,1017,133.07999999999427
17,57,1009,133.09999999999428
14,52,1012,133.1199999999943
12,51,1013,133.1399999999943
13,51,1012,133.1599999999943
15,54,1015,133.17999999999432
17,51,1023,133.19999999999433
17,49,1017,133.21999999999434
18,51,1014,133.23999999999435
11,53,1013,133.25999999999436
21,51,1011,133.27999999999437
25,50,1013,133.29999999999438
12,46,1019,133.3199999999944
25,46,1021,133.3399999999944
18,52,1010,133.35999999999441
12,51,1008,133.37999999999442
14,53,1026,133.39999999999444
13,52,1018,133.41999999999445
11,50,1013,133.43999999999446
16,53,1003,133.45999999999447
34,52,1005,133.47999999999448
26,61,1021,133.4999999999945
-5,62,1015,133.5199999999945
6,49,1011,133.5399999999945
30,53,1006,133.55999999999452
11,52,1018,133.57999999999453
13,59,1021,133.59999999999454
4,51,1016,133.61999999999455
13,49,1009,133.63999999999456
25,48,1014,133.65999999999457
23,54,1014,133.67999999999458
0,58,1005,133.6999999999946
10,46,1009,133.7199999999946
-108,74,1013,133.7399999999946
-200,69,1009,133.75999999999462
-149,55,985,133.77999999999463
-156,67,992,133.79999999999464
-270,97,994,133.81999999999465
-309,66,985,133.83999999999466
-279,59,980,133.85999999999467
-311,89,975,133.87999999999468
-303,101,973,133.8999999999947
-314,98,971,133.9199999999947
-312,78,968,133.9399999999947
-363,77,976,133.95999999999472
-303,89,989,133.97999999999473
-297,83,973,133.99999999999474
-1948,321,31,134.01999999999475
110,353,847,134.03999999999476
-174,98,1091,134.05999999999477
-274,90,924,134.07999999999478
-427,149,979,134.0999999999948
-448,112,913,134.1199999999948
-466,73,841,134.1399999999948
-490,115,873,134.15999999999482
-552,140,846,134.17999999999483
-651,141,808,134.19999999999484
-675,115,774,134.21999999999485
-676,95,635,134.23999999999486
-849,136,662,134.25999999999487
-884,140,614,134.27999999999489
-901,131,546,134.2999999999949
-852,110,477,134.3199999999949
-925,130,447,134.33999999999492
-924,126,392,134.35999999999493
-956,117,331,134.37999999999494
-994,137,313,134.39999999999495
-1007,127,274,134.41999999999496
-1004,131,221,134.43999999999497
-1017,129,170,134.45999999999498
-1031,135,137,134.479999999995
-1031,138,101,134.499999999995
-1063,145,70,134.519999999995
-1038,143,28,134.53999999999502
-1046,140,21,134.55999999999503
-1047,142,6,134.57999999999504
-1028,139,-6,134.59999999999505
-1150,90,-74,134.61999999999506
-1030,145,-27,134.63999999999507
-1029,142,-41,134.65999999999508
-1031,147,-41,134.6799999999951
-1043,144,-55,134.6999999999951
-1036,140,-70,134.7199999999951
-1037,141,-78,134.73999999999512
-1036,144,-91,134.75999999999513
-1035,147,-98,134.77999999999514
-1039,142,-95,134.79999999999515
-1034,148,-95,134.81999999999516
-1033,143,-98,134.83999999999517
-1039,147,-89,134.85999999999518
-1053,142,-70,134.8799999999952
-1090,153,-72,134.8999999999952
-1068,134,-47,134.9199999999952
-1068,154,2,134.93999999999522
-1076,184,57,134.95999999999523
-1068,147,128,134.97999999999524
-1103,94,124,134.99999999999525
-1018,163,266,135.01999999999526
-979,137,374,135.03999999999527
-893,57,458,135.05999999999528
-802,120,599,135.0799999999953
-725,127,673,135.0999999999953
-718,111,754,135.11999999999531
-176,105,879,135.13999999999533
-315,89,922,135.15999999999534
20,115,941,135.17999999999535
196,61,911,135.19999999999536
357,44,858,135.21999999999537
205,9,722,135.23999999999538
637,32,726,135.2599999999954
886,25,662,135.2799999999954
1211,-155,315,135.2999999999954
849,142,406,135.31999999999542
988,-50,299,135.33999999999543
1002,2,180,135.35999999999544
1063,-24,91,135.37999999999545
1061,9,64,135.39999999999546
1094,6,10,135.41999999999547
1073,25,-22,135.43999999999548
1058,32,-8,135.4599999999955
1071,34,-18,135.4799999999955
1047,34,54,135.4999999999955
1076,21,14,135.51999999999552
1114,-49,-11,135.53999999999553
1066,29,149,135.55999999999554
1032,1,205,135.57999999999555
1024,98,351,135.59999999999556
731,-43,400,135.61999999999557
2047,-224,740,135.63999999999558
820,-142,507,135.6599999999956
230,-739,443,135.6799999999956
298,498,1108,135.6999999999956
834,-1159,126,135.71999999999562
-946,141,817,135.73999999999563
-203,-103,957,135.75999999999564
149,108,877,135.77999999999565
-501,160,988,135.79999999999566
-401,148,875,135.81999999999567
-127,54,1002,135.83999999999568
-639,130,751,135.8599999999957
-748,122,643,135.8799999999957
-845,161,665,135.8999999999957
-911,84,454,135.91999999999572
-996,188,481,135.93999999999573
-976,161,452,135.95999999999574
-972,140,333,135.97999999999575
-1034,154,296,135.99999999999577
-1032,148,291,136.01999999999578
-1044,154,298,136.03999999999579
-1061,135,287,136.0599999999958
-1037,167,308,136.0799999999958
